scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
32,1,1,0.460129,0.133004,1.523954,25368
32,1,2,0.503674,0.152788,1.202413,25368
32,1,3,0.583155,0.199397,0.831666,25368
32,1,4,0.679711,0.260040,0.698151,25368
32,1,5,0.692035,0.270671,0.657500,25368
32,1,6,0.726676,0.297203,0.627706,25368
32,1,7,0.740429,0.308863,0.607679,25368
32,1,8,0.760688,0.327332,0.593960,25368
32,1,9,0.763643,0.329859,0.591095,25368
32,1,10,0.778810,0.345901,0.621569,25368
32,1,11,0.759976,0.325014,0.750562,25368
32,1,12,0.774797,0.341232,1.192132,25368
32,1,13,0.793800,0.369452,0.685311,25368
32,1,14,0.788205,0.356351,0.924459,25368
32,1,15,0.797557,0.376286,0.730554,25368
32,1,16,0.791593,0.360389,0.934439,25368
32,1,17,0.805925,0.386310,0.625458,25368
32,1,18,0.802204,0.374684,0.658665,25368
32,1,19,0.806834,0.387290,0.587833,25368
32,1,20,0.804810,0.378413,0.612215,25368
32,1,21,0.807239,0.387149,0.568520,25368
32,1,22,0.806352,0.380499,0.589429,25368
32,1,23,0.807602,0.386961,0.558170,25368
32,1,24,0.807594,0.382000,0.574609,25368
32,1,25,0.808380,0.387508,0.549273,25368
32,1,26,0.808735,0.383671,0.562226,25368
32,1,27,0.809105,0.388280,0.542792,25368
32,1,28,0.809677,0.384970,0.553357,25368
32,1,29,0.809933,0.389167,0.536391,25368
32,1,30,0.810575,0.386347,0.544518,25368
32,1,31,0.810745,0.390114,0.530197,25368
32,1,32,0.811487,0.387910,0.535431,25368
32,1,33,0.811619,0.391203,0.524988,25368
32,1,34,0.812242,0.389184,0.529419,25368
32,1,35,0.812321,0.392009,0.520804,25368
32,1,36,0.813029,0.390735,0.523054,25368
32,1,37,0.812994,0.392880,0.517019,25368
32,1,38,0.813658,0.391885,0.518078,25368
32,1,39,0.813533,0.393565,0.513963,25368
32,1,40,0.814140,0.392741,0.515206,25368
32,1,41,0.814091,0.394340,0.511480,25368
32,1,42,0.814589,0.393590,0.512708,25368
32,1,43,0.814498,0.394952,0.509974,25368
32,1,44,0.815042,0.394321,0.510790,25368
32,1,45,0.814996,0.395765,0.508570,25368
32,1,46,0.815382,0.394944,0.509608,25368
32,1,47,0.815330,0.396190,0.507603,25368
32,1,48,0.815806,0.395817,0.507774,25368
32,1,49,0.815819,0.396860,0.506002,25368
32,1,50,0.816162,0.396543,0.506452,25368
32,1,51,0.816163,0.397549,0.505572,25368
32,1,52,0.816482,0.397068,0.505938,25368
32,1,53,0.816522,0.398100,0.504628,25368
32,1,54,0.816801,0.397666,0.505225,25368
32,1,55,0.816856,0.398592,0.503875,25368
32,1,56,0.817107,0.398341,0.503954,25368
32,1,57,0.817172,0.399160,0.503249,25368
32,1,58,0.817396,0.398861,0.503633,25368
32,1,59,0.817438,0.399577,0.502775,25368
32,1,60,0.817661,0.399374,0.503299,25368
32,1,61,0.817770,0.400085,0.502142,25368
32,1,62,0.817946,0.399987,0.502292,25368
32,1,63,0.818043,0.400617,0.501662,25368
32,1,64,0.818207,0.400644,0.501649,25368
32,1,65,0.818316,0.401053,0.501167,25368
32,1,66,0.818429,0.401129,0.501093,25368
32,1,67,0.818515,0.401376,0.500820,25368
32,1,68,0.818610,0.401465,0.500735,25368
32,1,69,0.818706,0.401699,0.500569,25368
32,1,70,0.818806,0.401958,0.500438,25368
32,1,71,0.818849,0.401942,0.500401,25368
32,1,72,0.818921,0.402113,0.500260,25368
32,1,73,0.818974,0.402214,0.500178,25368
32,1,74,0.819026,0.402312,0.500110,25368
32,1,75,0.819080,0.402375,0.500059,25368
32,1,76,0.819121,0.402468,0.499978,25368
32,1,77,0.819158,0.402544,0.499927,25368
32,1,78,0.819192,0.402606,0.499866,25368
32,1,79,0.819212,0.402633,0.499818,25368
32,1,80,0.819253,0.402726,0.499745,25368
32,2,1,0.447178,0.132255,0.928585,25368
32,2,2,0.467270,0.139390,0.893571,25368
32,2,3,0.502154,0.152964,0.842478,25368
32,2,4,0.550188,0.174215,0.785526,25368
32,2,5,0.602995,0.200840,0.731908,25368
32,2,6,0.651084,0.229062,0.687355,25368
32,2,7,0.689773,0.254799,0.652333,25368
32,2,8,0.718708,0.276599,0.625072,25368
32,2,9,0.739588,0.294144,0.604306,25368
32,2,10,0.754982,0.308461,0.587728,25368
32,2,11,0.766387,0.319797,0.574568,25368
32,2,12,0.775179,0.329517,0.563797,25368
32,2,13,0.781528,0.336671,0.556052,25368
32,2,14,0.785559,0.342174,0.550179,25368
32,2,15,0.789930,0.346748,0.547201,25368
32,2,16,0.791415,0.350109,0.547271,25368
32,2,17,0.795007,0.352622,0.558832,25368
32,2,18,0.792945,0.353601,0.580205,25368
32,2,19,0.793728,0.349988,0.665689,25368
32,2,20,0.792773,0.357338,0.685575,25368
32,2,21,0.788003,0.342776,0.870437,25368
32,2,22,0.805129,0.377494,0.639045,25368
32,2,23,0.798804,0.357450,0.674734,25368
32,2,24,0.808139,0.380340,0.578696,25368
32,2,25,0.804661,0.367049,0.583412,25368
32,2,26,0.808841,0.379321,0.550648,25368
32,2,27,0.807174,0.371090,0.553099,25368
32,2,28,0.809277,0.378466,0.537065,25368
32,2,29,0.808437,0.372868,0.540590,25368
32,2,30,0.809652,0.378053,0.530894,25368
32,2,31,0.809359,0.373991,0.534013,25368
32,2,32,0.810191,0.378274,0.526811,25368
32,2,33,0.810197,0.375238,0.528813,25368
32,2,34,0.810930,0.379061,0.522787,25368
32,2,35,0.810878,0.376369,0.525025,25368
32,2,36,0.811510,0.379685,0.519813,25368
32,2,37,0.811545,0.377529,0.521751,25368
32,2,38,0.812120,0.380503,0.517722,25368
32,2,39,0.812090,0.378459,0.519404,25368
32,2,40,0.812656,0.381240,0.515651,25368
32,2,41,0.812729,0.379801,0.516428,25368
32,2,42,0.813138,0.382038,0.514133,25368
32,2,43,0.813215,0.380700,0.514957,25368
32,2,44,0.813648,0.382913,0.512296,25368
32,2,45,0.813700,0.381713,0.513350,25368
32,2,46,0.814084,0.383587,0.510922,25368
32,2,47,0.814133,0.382483,0.511711,25368
32,2,48,0.814528,0.384432,0.509965,25368
32,2,49,0.814552,0.383305,0.510812,25368
32,2,50,0.814984,0.385135,0.508759,25368
32,2,51,0.815045,0.384328,0.508994,25368
32,2,52,0.815385,0.385857,0.507727,25368
32,2,53,0.815399,0.385039,0.507966,25368
32,2,54,0.815721,0.386425,0.506719,25368
32,2,55,0.815782,0.385880,0.506936,25368
32,2,56,0.816100,0.387167,0.506013,25368
32,2,57,0.816169,0.386739,0.506273,25368
32,2,58,0.816506,0.388034,0.505214,25368
32,2,59,0.816546,0.387638,0.505320,25368
32,2,60,0.816809,0.388671,0.504535,25368
32,2,61,0.816880,0.388375,0.504562,25368
32,2,62,0.817093,0.389208,0.503906,25368
32,2,63,0.817184,0.389001,0.503856,25368
32,2,64,0.817376,0.389668,0.503170,25368
32,2,65,0.817460,0.389650,0.502983,25368
32,2,66,0.817616,0.390150,0.502661,25368
32,2,67,0.817748,0.390373,0.502514,25368
32,2,68,0.817875,0.390743,0.502313,25368
32,2,69,0.817952,0.390829,0.502192,25368
32,2,70,0.818034,0.391011,0.502030,25368
32,2,71,0.818123,0.391234,0.501918,25368
32,2,72,0.818185,0.391394,0.501805,25368
32,2,73,0.818258,0.391591,0.501695,25368
32,2,74,0.818319,0.391723,0.501616,25368
32,2,75,0.818370,0.391861,0.501531,25368
32,2,76,0.818415,0.391940,0.501463,25368
32,2,77,0.818460,0.392047,0.501386,25368
32,2,78,0.818502,0.392147,0.501316,25368
32,2,79,0.818538,0.392196,0.501254,25368
32,2,80,0.818600,0.392409,0.501175,25368
32,3,1,0.591762,0.207378,0.762886,25368
32,3,2,0.633210,0.240274,0.710395,25368
32,3,3,0.663262,0.265209,0.684669,25368
32,3,4,0.685995,0.284017,0.659420,25368
32,3,5,0.709555,0.303590,0.636113,25368
32,3,6,0.728814,0.318943,0.616137,25368
32,3,7,0.745487,0.332502,0.599801,25368
32,3,8,0.758387,0.343140,0.586211,25368
32,3,9,0.768415,0.351475,0.574962,25368
32,3,10,0.776322,0.358229,0.565800,25368
32,3,11,0.782688,0.363598,0.558179,25368
32,3,12,0.787651,0.367841,0.551826,25368
32,3,13,0.791715,0.371069,0.547495,25368
32,3,14,0.792216,0.372056,0.546389,25368
32,3,15,0.797763,0.374320,0.577722,25368
32,3,16,0.747353,0.331712,0.861273,25368
32,3,17,0.779069,0.344972,1.198486,25368
32,3,18,0.792201,0.379029,0.778675,25368
32,3,19,0.783934,0.349362,1.141077,25368
32,3,20,0.801877,0.390773,0.739322,25368
32,3,21,0.787789,0.352739,1.085489,25368
32,3,22,0.805429,0.394419,0.716116,25368
32,3,23,0.794615,0.361333,0.914988,25368
32,3,24,0.807670,0.395628,0.672338,25368
32,3,25,0.799913,0.368692,0.787564,25368
32,3,26,0.809079,0.395417,0.631670,25368
32,3,27,0.803729,0.374288,0.703361,25368
32,3,28,0.809732,0.394448,0.602433,25368
32,3,29,0.806208,0.377921,0.651667,25368
32,3,30,0.809778,0.393048,0.586719,25368
32,3,31,0.807147,0.379091,0.631866,25368
32,3,32,0.809915,0.392229,0.576276,25368
32,3,33,0.807978,0.380131,0.613238,25368
32,3,34,0.810444,0.392059,0.565341,25368
32,3,35,0.809044,0.381709,0.592599,25368
32,3,36,0.810964,0.391958,0.555656,25368
32,3,37,0.809944,0.383043,0.576489,25368
32,3,38,0.811473,0.391758,0.547093,25368
32,3,39,0.810795,0.384485,0.562913,25368
32,3,40,0.811884,0.391628,0.540602,25368
32,3,41,0.811505,0.385605,0.552954,25368
32,3,42,0.812435,0.391787,0.534456,25368
32,3,43,0.812253,0.386918,0.542763,25368
32,3,44,0.812952,0.391903,0.528306,25368
32,3,45,0.812912,0.388117,0.534593,25368
32,3,46,0.813284,0.391883,0.524714,25368
32,3,47,0.813445,0.389038,0.528489,25368
32,3,48,0.813653,0.391962,0.521150,25368
32,3,49,0.813773,0.389548,0.525256,25368
32,3,50,0.813916,0.392026,0.519053,25368
32,3,51,0.814133,0.390167,0.522113,25368
32,3,52,0.814230,0.392275,0.517517,25368
32,3,53,0.814425,0.390513,0.519990,25368
32,3,54,0.814624,0.392560,0.515010,25368
32,3,55,0.814855,0.391283,0.516333,25368
32,3,56,0.814929,0.392721,0.512925,25368
32,3,57,0.815074,0.391621,0.515007,25368
32,3,58,0.815247,0.393016,0.511367,25368
