scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
2048,1,1,0.381915,0.109935,1.477852,25368
2048,1,2,0.510941,0.159401,0.842054,25368
2048,1,3,0.724107,0.298023,0.941574,25368
2048,1,4,0.786463,0.364009,0.566790,25368
2048,1,5,0.796884,0.383783,0.802470,25368
2048,1,6,0.810584,0.388419,0.627701,25368
2048,1,7,0.810794,0.385253,0.667604,25368
2048,1,8,0.812345,0.390548,0.587022,25368
2048,1,9,0.811268,0.385605,0.562337,25368
2048,1,10,0.809713,0.374177,0.548705,25368
2048,1,11,0.805004,0.359372,0.519764,25368
2048,1,12,0.788829,0.335556,0.571366,25368
2048,1,13,0.803769,0.355878,0.520357,25368
2048,1,14,0.806442,0.363775,0.530336,25368
2048,1,15,0.812867,0.380120,0.510464,25368
2048,1,16,0.818942,0.396350,0.504758,25368
2048,1,17,0.820412,0.402252,0.516132,25368
2048,1,18,0.820365,0.403259,0.503563,25368
2048,1,19,0.819488,0.401269,0.502716,25368
2048,1,20,0.819522,0.401461,0.507572,25368
2048,1,21,0.820948,0.404787,0.498998,25368
2048,1,22,0.822324,0.407953,0.495971,25368
2048,1,23,0.822773,0.408620,0.501372,25368
2048,1,24,0.823118,0.408680,0.499250,25368
2048,1,25,0.823240,0.408527,0.494196,25368
2048,1,26,0.822924,0.407875,0.495132,25368
2048,1,27,0.823010,0.408180,0.495853,25368
2048,1,28,0.823885,0.410301,0.492727,25368
2048,1,29,0.825002,0.412873,0.492236,25368
2048,1,30,0.825886,0.415222,0.494950,25368
2048,1,31,0.826392,0.416599,0.494315,25368
2048,1,32,0.826583,0.417560,0.490986,25368
2048,1,33,0.826589,0.418085,0.490378,25368
2048,1,34,0.826718,0.418421,0.490757,25368
2048,1,35,0.827073,0.418646,0.489544,25368
2048,1,36,0.827395,0.418445,0.489324,25368
2048,1,37,0.827583,0.417799,0.490941,25368
2048,1,38,0.827897,0.418573,0.490701,25368
2048,1,39,0.828193,0.419742,0.488675,25368
2048,1,40,0.828248,0.420468,0.488128,25368
2048,1,41,0.828241,0.420756,0.488587,25368
2048,1,42,0.828486,0.421203,0.488137,25368
2048,1,43,0.828858,0.421515,0.488053,25368
2048,1,44,0.829117,0.421821,0.488772,25368
2048,1,45,0.829217,0.421964,0.488603,25368
2048,2,1,0.573755,0.186318,0.883692,25368
2048,2,2,0.608329,0.205971,0.758203,25368
2048,2,3,0.727735,0.292329,0.620342,25368
2048,2,4,0.788572,0.363293,0.578127,25368
2048,2,5,0.801512,0.382765,0.585125,25368
2048,2,6,0.804547,0.385581,0.573146,25368
2048,2,7,0.807334,0.384879,0.551263,25368
2048,2,8,0.801281,0.365525,0.547359,25368
2048,2,9,0.810612,0.376844,0.581813,25368
2048,2,10,0.782661,0.341667,0.630214,25368
2048,2,11,0.812620,0.379872,0.621246,25368
2048,2,12,0.813797,0.385687,0.519968,25368
2048,2,13,0.813251,0.392942,0.601353,25368
2048,2,14,0.815661,0.392842,0.510078,25368
2048,2,15,0.813362,0.386929,0.532774,25368
2048,2,16,0.816365,0.393246,0.514709,25368
2048,2,17,0.818251,0.398175,0.506084,25368
2048,2,18,0.812706,0.384353,0.532271,25368
2048,2,19,0.815056,0.388661,0.515143,25368
2048,2,20,0.819112,0.398747,0.499588,25368
2048,2,21,0.820519,0.402424,0.505947,25368
2048,2,22,0.821637,0.404866,0.504339,25368
2048,2,23,0.822850,0.407730,0.496125,25368
2048,2,24,0.823632,0.409717,0.499452,25368
2048,2,25,0.823939,0.410367,0.505758,25368
2048,2,26,0.824109,0.409746,0.501458,25368
2048,2,27,0.824228,0.408843,0.493707,25368
2048,2,28,0.824300,0.408466,0.492787,25368
2048,2,29,0.824499,0.408820,0.495436,25368
2048,2,30,0.824880,0.409841,0.494404,25368
2048,2,31,0.825370,0.411291,0.491627,25368
2048,2,32,0.825801,0.412729,0.492120,25368
2048,2,33,0.826257,0.413988,0.494015,25368
2048,2,34,0.826767,0.415333,0.493091,25368
2048,2,35,0.827172,0.416208,0.490386,25368
2048,2,36,0.827357,0.416640,0.489560,25368
2048,2,37,0.827415,0.416920,0.490402,25368
2048,2,38,0.827540,0.417443,0.489610,25368
2048,2,39,0.827723,0.418260,0.488275,25368
2048,2,40,0.827843,0.419005,0.488919,25368
2048,2,41,0.827901,0.419468,0.490059,25368
2048,2,42,0.827929,0.419785,0.489806,25368
2048,2,43,0.828010,0.420121,0.488480,25368
2048,2,44,0.828156,0.420572,0.487666,25368
2048,2,45,0.828363,0.421187,0.487540,25368
2048,3,1,0.536140,0.156305,0.829517,25368
2048,3,2,0.619247,0.201040,0.728431,25368
2048,3,3,0.727626,0.287842,0.614818,25368
2048,3,4,0.785551,0.347840,0.571099,25368
2048,3,5,0.802795,0.367894,0.563165,25368
2048,3,6,0.808691,0.374558,0.553012,25368
2048,3,7,0.804567,0.366652,0.544516,25368
2048,3,8,0.800699,0.359079,0.540860,25368
2048,3,9,0.790207,0.345026,0.547860,25368
2048,3,10,0.809357,0.373732,0.632625,25368
2048,3,11,0.799038,0.365987,0.668006,25368
2048,3,12,0.806070,0.368666,0.623175,25368
2048,3,13,0.807700,0.369308,0.576227,25368
2048,3,14,0.814971,0.387577,0.550336,25368
2048,3,15,0.814267,0.388822,0.570510,25368
2048,3,16,0.815724,0.384114,0.505598,25368
2048,3,17,0.812797,0.380299,0.537231,25368
2048,3,18,0.814384,0.387534,0.528492,25368
2048,3,19,0.818344,0.397464,0.504043,25368
2048,3,20,0.818428,0.396839,0.512691,25368
2048,3,21,0.818605,0.397193,0.523426,25368
2048,3,22,0.820764,0.402470,0.512737,25368
2048,3,23,0.821738,0.406093,0.499148,25368
2048,3,24,0.821323,0.406247,0.501388,25368
2048,3,25,0.821075,0.405911,0.506991,25368
2048,3,26,0.821548,0.406833,0.501807,25368
2048,3,27,0.822361,0.407288,0.494657,25368
2048,3,28,0.822876,0.406993,0.496240,25368
2048,3,29,0.823213,0.406925,0.501719,25368
2048,3,30,0.823658,0.408350,0.502767,25368
2048,3,31,0.824339,0.411650,0.498042,25368
2048,3,32,0.825001,0.415079,0.492326,25368
2048,3,33,0.825487,0.417728,0.491109,25368
2048,3,34,0.825933,0.419413,0.492993,25368
2048,3,35,0.826451,0.420809,0.492628,25368
2048,3,36,0.827046,0.422059,0.490150,25368
2048,3,37,0.827515,0.422900,0.489847,25368
2048,3,38,0.827813,0.423376,0.491733,25368
2048,3,39,0.828043,0.423730,0.492193,25368
2048,3,40,0.828261,0.424369,0.490300,25368
2048,3,41,0.828406,0.425101,0.488271,25368
2048,3,42,0.828490,0.425732,0.487837,25368
2048,3,43,0.828544,0.426052,0.488166,25368
2048,3,44,0.828650,0.426284,0.487713,25368
2048,3,45,0.828812,0.426460,0.487013,25368
2048,4,1,0.623800,0.217401,0.736111,25368
2048,4,2,0.691623,0.264897,0.674390,25368
2048,4,3,0.738050,0.303274,0.618334,25368
2048,4,4,0.766684,0.335209,0.608004,25368
2048,4,5,0.790518,0.359325,0.571000,25368
2048,4,6,0.798086,0.370550,0.554516,25368
2048,4,7,0.798055,0.369627,0.558880,25368
2048,4,8,0.802677,0.366964,0.564673,25368
2048,4,9,0.793793,0.352986,0.584552,25368
2048,4,10,0.805541,0.365621,0.616791,25368
2048,4,11,0.815100,0.388295,0.540445,25368
2048,4,12,0.816130,0.388429,0.516457,25368
2048,4,13,0.813432,0.380847,0.531286,25368
2048,4,14,0.816947,0.389155,0.503020,25368
2048,4,15,0.814288,0.385445,0.525452,25368
2048,4,16,0.819251,0.393893,0.500948,25368
2048,4,17,0.819994,0.395912,0.508953,25368
2048,4,18,0.821944,0.403396,0.496350,25368
2048,4,19,0.822390,0.407211,0.509304,25368
2048,4,20,0.822893,0.408332,0.497891,25368
2048,4,21,0.822345,0.406582,0.498241,25368
2048,4,22,0.822776,0.407825,0.499130,25368
2048,4,23,0.823904,0.410632,0.494187,25368
2048,4,24,0.823841,0.409973,0.500212,25368
2048,4,25,0.823748,0.409200,0.497683,25368
2048,4,26,0.823916,0.409858,0.493220,25368
2048,4,27,0.824022,0.410704,0.495330,25368
2048,4,28,0.824718,0.412613,0.492790,25368
2048,4,29,0.825584,0.414933,0.492540,25368
2048,4,30,0.826092,0.416616,0.495298,25368
2048,4,31,0.826206,0.417438,0.492497,25368
2048,4,32,0.826059,0.417461,0.490589,25368
2048,4,33,0.826183,0.418070,0.491006,25368
2048,4,34,0.826780,0.419505,0.489652,25368
2048,4,35,0.827331,0.420609,0.489915,25368
2048,4,36,0.827580,0.421150,0.490830,25368
2048,4,37,0.827685,0.421585,0.489199,25368
2048,4,38,0.827777,0.421993,0.488286,25368
2048,4,39,0.827914,0.422492,0.488477,25368
2048,4,40,0.828106,0.422818,0.487870,25368
2048,4,41,0.828301,0.423200,0.488392,25368
2048,4,42,0.828465,0.423566,0.488908,25368
2048,4,43,0.828564,0.424001,0.487724,25368
2048,4,44,0.828571,0.424027,0.487422,25368
2048,4,45,0.828677,0.424334,0.487331,25368
2048,5,1,0.526933,0.155860,0.871192,25368
2048,5,2,0.589385,0.189180,0.752168,25368
2048,5,3,0.725625,0.289730,0.622152,25368
2048,5,4,0.784917,0.350281,0.579486,25368
2048,5,5,0.800882,0.370984,0.578547,25368
