scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
32,1,1,0.722916,0.275075,0.638213,25368
32,1,2,0.748474,0.302027,0.625837,25368
32,1,3,0.764707,0.320741,0.615695,25368
32,1,4,0.775559,0.333912,0.607164,25368
32,1,5,0.783152,0.343771,0.599349,25368
32,1,6,0.788504,0.350939,0.592279,25368
32,1,7,0.792340,0.356456,0.585946,25368
32,1,8,0.795209,0.360699,0.580175,25368
32,1,9,0.797397,0.364152,0.574944,25368
32,1,10,0.799147,0.366914,0.570176,25368
32,1,11,0.800566,0.369274,0.565839,25368
32,1,12,0.801725,0.371221,0.561892,25368
32,1,13,0.802714,0.372857,0.558325,25368
32,1,14,0.803538,0.374244,0.555045,25368
32,1,15,0.804267,0.375548,0.552040,25368
32,1,16,0.804907,0.376694,0.549263,25368
32,1,17,0.805481,0.377697,0.546713,25368
32,1,18,0.806003,0.378586,0.544354,25368
32,1,19,0.806469,0.379389,0.542182,25368
32,1,20,0.806892,0.380181,0.540165,25368
32,1,21,0.807281,0.380905,0.538291,25368
32,1,22,0.807634,0.381592,0.536552,25368
32,1,23,0.807977,0.382217,0.534936,25368
32,1,24,0.808299,0.382842,0.533428,25368
32,1,25,0.808600,0.383367,0.532024,25368
32,1,26,0.808875,0.383913,0.530707,25368
32,1,27,0.809138,0.384394,0.529470,25368
32,1,28,0.809392,0.384849,0.528320,25368
32,1,29,0.809634,0.385246,0.527240,25368
32,1,30,0.809865,0.385632,0.526226,25368
32,1,31,0.810085,0.386059,0.525269,25368
32,1,32,0.810296,0.386423,0.524367,25368
32,1,33,0.810504,0.386764,0.523517,25368
32,1,34,0.810702,0.387104,0.522718,25368
32,1,35,0.810887,0.387443,0.521963,25368
32,1,36,0.811070,0.387791,0.521248,25368
32,1,37,0.811245,0.388095,0.520569,25368
32,1,38,0.811415,0.388463,0.519928,25368
32,1,39,0.811578,0.388778,0.519317,25368
32,1,40,0.811745,0.389076,0.518737,25368
32,1,41,0.811904,0.389361,0.518182,25368
32,1,42,0.812055,0.389607,0.517657,25368
32,1,43,0.812203,0.389857,0.517156,25368
32,1,44,0.812347,0.390094,0.516678,25368
32,1,45,0.812488,0.390344,0.516221,25368
32,1,46,0.812623,0.390528,0.515784,25368
32,1,47,0.812750,0.390762,0.515367,25368
32,1,48,0.812882,0.390946,0.514967,25368
32,1,49,0.813007,0.391173,0.514583,25368
32,1,50,0.813128,0.391390,0.514215,25368
32,1,51,0.813248,0.391604,0.513862,25368
32,1,52,0.813370,0.391818,0.513522,25368
32,1,53,0.813483,0.391993,0.513195,25368
32,1,54,0.813595,0.392167,0.512880,25368
32,1,55,0.813706,0.392370,0.512577,25368
32,1,56,0.813810,0.392521,0.512285,25368
32,1,57,0.813911,0.392709,0.512003,25368
32,1,58,0.814015,0.392901,0.511731,25368
32,1,59,0.814114,0.393072,0.511467,25368
32,1,60,0.814210,0.393226,0.511213,25368
32,1,61,0.814312,0.393364,0.510966,25368
32,1,62,0.814407,0.393549,0.510728,25368
32,1,63,0.814498,0.393718,0.510497,25368
32,1,64,0.814584,0.393864,0.510273,25368
32,1,65,0.814672,0.394038,0.510056,25368
32,1,66,0.814757,0.394183,0.509846,25368
32,1,67,0.814844,0.394341,0.509641,25368
32,1,68,0.814929,0.394495,0.509443,25368
32,1,69,0.815012,0.394670,0.509250,25368
32,1,70,0.815089,0.394758,0.509062,25368
32,1,71,0.815169,0.394877,0.508880,25368
32,1,72,0.815248,0.395018,0.508702,25368
32,1,73,0.815324,0.395102,0.508529,25368
32,1,74,0.815401,0.395209,0.508360,25368
32,1,75,0.815476,0.395402,0.508196,25368
32,1,76,0.815547,0.395514,0.508036,25368
32,1,77,0.815621,0.395640,0.507880,25368
32,1,78,0.815689,0.395733,0.507727,25368
32,1,79,0.815760,0.395837,0.507578,25368
32,1,80,0.815827,0.395908,0.507433,25368
32,2,1,0.714325,0.292234,0.649554,25368
32,2,2,0.744967,0.314511,0.632019,25368
32,2,3,0.760935,0.327404,0.621683,25368
32,2,4,0.771142,0.336521,0.612831,25368
32,2,5,0.777929,0.343322,0.605019,25368
32,2,6,0.782904,0.348838,0.598047,25368
32,2,7,0.786465,0.353099,0.591715,25368
32,2,8,0.789142,0.356530,0.585943,25368
32,2,9,0.791240,0.359385,0.580653,25368
32,2,10,0.792941,0.361860,0.575834,25368
32,2,11,0.794349,0.363950,0.571426,25368
32,2,12,0.795549,0.365791,0.567381,25368
32,2,13,0.796581,0.367437,0.563670,25368
32,2,14,0.797496,0.368844,0.560301,25368
32,2,15,0.798319,0.370211,0.557191,25368
32,2,16,0.799044,0.371421,0.554303,25368
32,2,17,0.799717,0.372601,0.551624,25368
32,2,18,0.800330,0.373607,0.549143,25368
32,2,19,0.800914,0.374599,0.546863,25368
32,2,20,0.801451,0.375476,0.544734,25368
32,2,21,0.801962,0.376330,0.542761,25368
32,2,22,0.802435,0.377099,0.540922,25368
32,2,23,0.802884,0.377914,0.539210,25368
32,2,24,0.803306,0.378615,0.537605,25368
32,2,25,0.803710,0.379330,0.536103,25368
32,2,26,0.804096,0.379975,0.534694,25368
32,2,27,0.804466,0.380587,0.533371,25368
32,2,28,0.804822,0.381233,0.532129,25368
32,2,29,0.805159,0.381840,0.530962,25368
32,2,30,0.805490,0.382436,0.529865,25368
32,2,31,0.805808,0.383021,0.528829,25368
32,2,32,0.806116,0.383513,0.527848,25368
32,2,33,0.806408,0.384031,0.526922,25368
32,2,34,0.806695,0.384570,0.526049,25368
32,2,35,0.806974,0.385037,0.525220,25368
32,2,36,0.807245,0.385473,0.524434,25368
32,2,37,0.807512,0.385920,0.523684,25368
32,2,38,0.807769,0.386312,0.522973,25368
32,2,39,0.808022,0.386698,0.522297,25368
32,2,40,0.808262,0.387102,0.521652,25368
32,2,41,0.808497,0.387458,0.521036,25368
32,2,42,0.808725,0.387833,0.520450,25368
32,2,43,0.808945,0.388188,0.519889,25368
32,2,44,0.809165,0.388559,0.519351,25368
32,2,45,0.809377,0.388892,0.518837,25368
32,2,46,0.809579,0.389243,0.518345,25368
32,2,47,0.809788,0.389620,0.517874,25368
32,2,48,0.809984,0.389955,0.517420,25368
32,2,49,0.810174,0.390257,0.516984,25368
32,2,50,0.810364,0.390523,0.516565,25368
32,2,51,0.810550,0.390817,0.516162,25368
32,2,52,0.810725,0.391116,0.515775,25368
32,2,53,0.810902,0.391391,0.515400,25368
32,2,54,0.811070,0.391694,0.515039,25368
32,2,55,0.811235,0.391976,0.514692,25368
32,2,56,0.811399,0.392233,0.514357,25368
32,2,57,0.811560,0.392460,0.514032,25368
32,2,58,0.811717,0.392683,0.513718,25368
32,2,59,0.811873,0.392900,0.513415,25368
32,2,60,0.812026,0.393141,0.513121,25368
32,2,61,0.812175,0.393370,0.512836,25368
32,2,62,0.812319,0.393591,0.512560,25368
32,2,63,0.812461,0.393772,0.512293,25368
32,2,64,0.812601,0.393973,0.512034,25368
32,2,65,0.812737,0.394180,0.511782,25368
32,2,66,0.812868,0.394389,0.511537,25368
32,2,67,0.812998,0.394558,0.511300,25368
32,2,68,0.813126,0.394754,0.511070,25368
32,2,69,0.813253,0.394940,0.510846,25368
32,2,70,0.813378,0.395123,0.510628,25368
32,2,71,0.813492,0.395251,0.510416,25368
32,2,72,0.813607,0.395404,0.510210,25368
32,2,73,0.813720,0.395546,0.510009,25368
32,2,74,0.813835,0.395731,0.509813,25368
32,2,75,0.813948,0.395888,0.509623,25368
32,2,76,0.814055,0.396088,0.509437,25368
32,2,77,0.814163,0.396216,0.509256,25368
32,2,78,0.814270,0.396360,0.509080,25368
32,2,79,0.814373,0.396483,0.508907,25368
32,2,80,0.814475,0.396631,0.508739,25368
32,3,1,0.681069,0.258126,0.648081,25368
32,3,2,0.720165,0.289693,0.632346,25368
32,3,3,0.742577,0.308356,0.621261,25368
32,3,4,0.757816,0.321153,0.612293,25368
32,3,5,0.768309,0.330519,0.604269,25368
32,3,6,0.776426,0.337892,0.596933,25368
32,3,7,0.782052,0.343213,0.590328,25368
32,3,8,0.786393,0.347590,0.584331,25368
32,3,9,0.789729,0.351091,0.578862,25368
32,3,10,0.792402,0.354046,0.573874,25368
