scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
16384,1,1,0.514962,0.152257,0.909349,25368
16384,1,10,0.749936,0.316162,0.610779,25368
16384,1,20,0.794821,0.373789,0.564261,25368
16384,1,30,0.803255,0.385330,0.552375,25368
16384,1,40,0.807178,0.390691,0.547003,25368
16384,1,50,0.809744,0.394396,0.542349,25368
16384,1,60,0.811664,0.397145,0.540611,25368
16384,1,70,0.813204,0.399335,0.536439,25368
16384,1,71,0.813274,0.399452,0.536605,25368
16384,1,72,0.813362,0.399531,0.536064,25368
16384,1,73,0.813392,0.399647,0.536562,25368
16384,1,74,0.813428,0.399719,0.536940,25368
16384,1,75,0.813527,0.399863,0.536452,25368
16384,1,76,0.813577,0.399968,0.536436,25368
16384,1,77,0.813656,0.400095,0.535877,25368
16384,1,78,0.813722,0.400176,0.535595,25368
16384,1,79,0.813775,0.400266,0.535498,25368
16384,1,80,0.813835,0.400371,0.535253,25368
16384,2,1,0.455337,0.124649,0.895126,25368
16384,2,10,0.736244,0.313546,0.616421,25368
16384,2,20,0.797826,0.381472,0.562509,25368
16384,2,30,0.806472,0.390119,0.551778,25368
16384,2,40,0.810382,0.394519,0.545054,25368
16384,2,50,0.812963,0.397650,0.538210,25368
16384,2,60,0.814746,0.400175,0.535602,25368
16384,2,70,0.816001,0.401884,0.533086,25368
16384,2,71,0.816032,0.401907,0.533550,25368
16384,2,72,0.816196,0.402172,0.532439,25368
16384,2,73,0.816291,0.402286,0.532116,25368
16384,2,74,0.816315,0.402305,0.532641,25368
16384,2,75,0.816431,0.402492,0.531884,25368
16384,2,76,0.816463,0.402571,0.532134,25368
16384,2,77,0.816551,0.402683,0.531427,25368
16384,2,78,0.816599,0.402770,0.531245,25368
16384,2,79,0.816625,0.402796,0.531230,25368
16384,2,80,0.816664,0.402864,0.531271,25368
16384,3,1,0.459376,0.131238,1.269714,25368
16384,3,10,0.723905,0.279903,0.641104,25368
16384,3,20,0.784187,0.350215,0.583241,25368
16384,3,30,0.796071,0.367322,0.565903,25368
16384,3,40,0.801561,0.376194,0.558234,25368
16384,3,50,0.804927,0.382046,0.553448,25368
16384,3,60,0.807699,0.386813,0.546997,25368
