scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
1024,1,1,0.646893,0.237835,0.656774,25368
1024,1,2,0.714125,0.284852,0.639933,25368
1024,1,3,0.741424,0.308109,0.627933,25368
1024,1,4,0.756709,0.323129,0.617873,25368
1024,1,5,0.766304,0.333446,0.608984,25368
1024,1,6,0.772940,0.341221,0.601072,25368
1024,1,7,0.777672,0.347127,0.594038,25368
1024,1,8,0.781210,0.351719,0.587740,25368
1024,1,9,0.783969,0.355352,0.582085,25368
1024,1,10,0.786191,0.358415,0.577000,25368
1024,1,11,0.788021,0.360988,0.572403,25368
1024,1,12,0.789579,0.363239,0.568245,25368
1024,1,13,0.790920,0.365165,0.564473,25368
1024,1,14,0.792092,0.366921,0.561044,25368
1024,1,15,0.793131,0.368460,0.557919,25368
1024,1,16,0.794069,0.370003,0.555060,25368
1024,1,17,0.794922,0.371304,0.552442,25368
1024,1,18,0.795709,0.372519,0.550038,25368
1024,1,19,0.796424,0.373628,0.547823,25368
1024,1,20,0.797092,0.374745,0.545782,25368
1024,1,21,0.797707,0.375701,0.543895,25368
1024,1,22,0.798294,0.376686,0.542145,25368
1024,1,23,0.798850,0.377525,0.540520,25368
1024,1,24,0.799371,0.378304,0.539010,25368
1024,1,25,0.799871,0.379085,0.537602,25368
1024,1,26,0.800347,0.379783,0.536289,25368
1024,1,27,0.800796,0.380461,0.535059,25368
1024,1,28,0.801239,0.381155,0.533908,25368
1024,1,29,0.801648,0.381806,0.532825,25368
1024,1,30,0.802044,0.382409,0.531808,25368
1024,1,31,0.802425,0.382946,0.530851,25368
1024,1,32,0.802791,0.383444,0.529947,25368
1024,1,33,0.803143,0.383938,0.529093,25368
1024,1,34,0.803482,0.384497,0.528285,25368
1024,1,35,0.803813,0.384990,0.527519,25368
1024,1,36,0.804128,0.385425,0.526791,25368
1024,1,37,0.804439,0.385891,0.526100,25368
1024,1,38,0.804741,0.386327,0.525442,25368
1024,1,39,0.805031,0.386823,0.524815,25368
1024,1,40,0.805314,0.387247,0.524216,25368
