strategy,scaling_point,run,checkpoint_selection,selected_round,selected_checkpoint,threshold_regime,selected_threshold,minimum_validation_recall_requirement,validation_candidate_threshold_count,validation_eligible_threshold_count,validation_roc_auc,validation_average_precision,test_roc_auc,test_average_precision,validation_tp,validation_fp,validation_tn,validation_fn,validation_mcc,validation_recall,validation_specificity,validation_precision,validation_f1,validation_balanced_accuracy,test_tp,test_fp,test_tn,test_fn,test_mcc,test_recall,test_specificity,test_precision,test_f1,test_accuracy,test_balanced_accuracy,test_false_positive_rate,test_false_negative_rate,test_predicted_positive_rate,test_false_positives_per_1000_negatives,validation_n_samples,test_n_samples
SCAFFOLD,2048,5,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_2048_clients.json/SCAFFOLD/bestPRROC/run_5/model_round_80_run_5.pt,mcc_optimal,0.6704065203666687,,24663,,0.8125063334372251,0.3917032661092191,0.8098785897494557,0.3867781205917531,2281,4208,17625,1254,0.3591835834253514,0.6452616690240452,0.8072642330417258,0.351517953459701,0.4551077414205906,0.7262629510328855,4522,8719,34949,2547,0.3469675523428629,0.6396944405149243,0.8003343409361546,0.3415149913148553,0.4452978828163466,0.7779529731753947,0.7200143907255394,0.1996656590638453,0.3603055594850757,0.2609732542326113,199.66565906384537,25368,50737
SCAFFOLD,4096,1,highest_validation_average_precision,81,result/splits_iid_scaling/splits_iid_4096_clients.json/SCAFFOLD/bestPRROC/run_1/model_round_81_run_1.pt,mcc_optimal,0.639160692691803,,24660,,0.8142032119734145,0.3978340880919695,0.8107171211608604,0.3925980868989228,2364,4530,17303,1171,0.3590693611117465,0.6687411598302687,0.7925159162735309,0.3429068755439513,0.4533512321411448,0.7306285380518998,4643,9370,34298,2426,0.34251214929272,0.6568114301881455,0.7854263991939178,0.3313351887533005,0.4404705435916896,0.7675069475924867,0.7211189146910316,0.2145736008060822,0.3431885698118545,0.2761889745156394,214.57360080608225,25368,50737
SCAFFOLD,4096,2,highest_validation_average_precision,81,result/splits_iid_scaling/splits_iid_4096_clients.json/SCAFFOLD/bestPRROC/run_2/model_round_81_run_1.pt,mcc_optimal,0.6361986994743347,,24655,,0.8170046691709103,0.4002854330426142,0.8148147975374522,0.3980255508269061,2426,4642,17191,1109,0.3658894829492054,0.6862800565770862,0.7873860669628544,0.3432371250707414,0.4576063378289163,0.7368330617699703,4798,9540,34128,2271,0.3539857261129801,0.6787381524968171,0.7815333882934872,0.3346352350397545,0.4482645863502593,0.7672113053590082,0.7301357703951521,0.2184666117065128,0.3212618475031829,0.2825945562410075,218.4666117065128,25368,50737
SCAFFOLD,4096,3,highest_validation_average_precision,81,result/splits_iid_scaling/splits_iid_4096_clients.json/SCAFFOLD/bestPRROC/run_3/model_round_81_run_2.pt,mcc_optimal,0.6296542882919312,,24661,,0.8155766697842844,0.3968442618470692,0.811442119244045,0.3898317977222371,2389,4702,17131,1146,0.35532752785335,0.6758132956152758,0.7846379334035634,0.3369059371033704,0.4496517974778844,0.7302256145094196,4758,9654,34014,2311,0.347085497602584,0.6730796435139341,0.7789227809837868,0.3301415487094088,0.4429961361202923,0.7641760450952954,0.7260012122488604,0.2210772190162132,0.3269203564860659,0.2840530579261683,221.07721901621323,25368,50737
SCAFFOLD,4096,4,highest_validation_average_precision,81,result/splits_iid_scaling/splits_iid_4096_clients.json/SCAFFOLD/bestPRROC/run_4/model_round_81_run_3.pt,mcc_optimal,0.6368856430053711,,24656,,0.8161273071251742,0.3914619935738043,0.8112969213696738,0.3851465528404877,2415,4624,17209,1120,0.364583169961302,0.6831683168316832,0.7882105070306417,0.3430885068901833,0.4567807830527709,0.7356894119311624,4736,9489,34179,2333,0.348977326869444,0.6699674635733485,0.7827012915636163,0.3329349736379613,0.4448201371278294,0.7669945010544573,0.7263343775684824,0.2172987084363836,0.3300325364266515,0.2803673847488026,217.2987084363837,25368,50737
SCAFFOLD,4096,5,highest_validation_average_precision,81,result/splits_iid_scaling/splits_iid_4096_clients.json/SCAFFOLD/bestPRROC/run_5/model_round_81_run_1.pt,mcc_optimal,0.6293880939483643,,24661,,0.8136824141025248,0.3940867789377187,0.8110825665326716,0.3855886402447477,2464,4953,16880,1071,0.3579719919794106,0.697029702970297,0.7731415746805295,0.3322097883241202,0.449963476990504,0.7350856388254132,4886,10117,33551,2183,0.3486766220461329,0.6911868722591598,0.7683200512961437,0.3256681996933946,0.4427328742297934,0.7575733685476083,0.7297534617776518,0.2316799487038563,0.3088131277408402,0.2957013619252222,231.67994870385633,25368,50737
SCAFFOLD,8192,1,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_8192_clients.json/SCAFFOLD/bestPRROC/run_1/model_round_80.pt,mcc_optimal,0.683877170085907,,24663,,0.8140688436609362,0.3952760577396059,0.8121450368579918,0.3870746037231544,2094,3546,18287,1441,0.3580846148017135,0.5923620933521924,0.837585306645903,0.3712765957446808,0.4564577656675749,0.7149736999990477,4176,7304,36364,2893,0.3504858407080813,0.5907483378129863,0.8327379316662087,0.3637630662020906,0.4502668607472101,0.7990224096812977,0.7117431347395975,0.1672620683337913,0.4092516621870137,0.2262648560222322,167.26206833379132,25368,50737
SCAFFOLD,8192,2,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_8192_clients.json/SCAFFOLD/bestPRROC/run_2/model_round_80_run_1.pt,mcc_optimal,0.6273561120033264,,24657,,0.8143580455237848,0.3908878445727883,0.8126426006008661,0.3892948732535242,2306,4300,17533,1229,0.3593524049995373,0.6523338048090523,0.803050428250813,0.3490765970330003,0.4547874963021398,0.7276921165299326,4544,8854,34814,2525,0.3456692909657778,0.64280662045551,0.7972428322799304,0.3391550977757874,0.4440318561586945,0.7757258016831898,0.7200247263677202,0.2027571677200695,0.35719337954449,0.2640676429430199,202.7571677200696,25368,50737
SCAFFOLD,8192,3,highest_validation_average_precision,81,result/splits_iid_scaling/splits_iid_8192_clients.json/SCAFFOLD/bestPRROC/run_3/model_round_81_run_1.pt,mcc_optimal,0.6659476161003113,,24657,,0.8140020514473665,0.3904875140782481,0.8095037984043828,0.3855271013208848,2089,3544,18289,1446,0.3571412754641411,0.5909476661951909,0.8376769110978793,0.3708503461743298,0.4557155322862129,0.7143122886465352,4097,7397,36271,2972,0.3393278405896187,0.5795727825717923,0.8306082257030319,0.3564468418305203,0.4414157194419005,0.7956323787374106,0.7050905041374121,0.169391774296968,0.4204272174282076,0.2265407887734789,169.39177429696807,25368,50737
SCAFFOLD,8192,4,highest_validation_average_precision,81,result/splits_iid_scaling/splits_iid_8192_clients.json/SCAFFOLD/bestPRROC/run_4/model_round_81_run_2.pt,mcc_optimal,0.6318501234054565,,24658,,0.8168468749957485,0.3919310217672334,0.8130148278773648,0.386949730082387,2373,4477,17356,1162,0.363671971065711,0.6712871287128713,0.7949434342509046,0.3464233576642336,0.4570052961001444,0.733115281481888,4702,9256,34412,2367,0.3514260445476434,0.6651577309378979,0.7880370065036182,0.3368677460954291,0.4472345080135064,0.7709166880186058,0.7265973687207581,0.2119629934963818,0.3348422690621021,0.2751049529928849,211.9629934963818,25368,50737
SCAFFOLD,8192,5,highest_validation_average_precision,81,result/splits_iid_scaling/splits_iid_8192_clients.json/SCAFFOLD/bestPRROC/run_5/model_round_81_run_1.pt,mcc_optimal,0.5988051295280457,,24658,,0.814331646079527,0.3972600449862706,0.8091696288380672,0.3855089834676337,2437,4953,16880,1098,0.3525344645791387,0.6893917963224894,0.7731415746805295,0.3297699594046008,0.4461327231121281,0.7312666855015094,4837,10133,33535,2232,0.3433582925895964,0.684255198755128,0.7679536502702208,0.3231128924515698,0.4389491356232134,0.7562922522025346,0.7261044245126744,0.2320463497297792,0.315744801244872,0.2950509490115695,232.0463497297792,25368,50737
SCAFFOLD,16384,1,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_16384_clients.json/SCAFFOLD/bestPRROC/run_1/model_round_80.pt,mcc_optimal,0.5668299198150635,,24661,,0.8132834747706504,0.3955516813022912,0.8101145909619636,0.3909922121371613,2393,4789,17044,1142,0.3517581905283532,0.676944837340877,0.7806531397425915,0.3331940963519911,0.446580199682747,0.7287989885417343,4797,9812,33856,2272,0.3471281437153822,0.678596689772245,0.7753045708527984,0.328359230611267,0.4425685026293938,0.761830616709699,0.7269506303125217,0.2246954291472016,0.321403310227755,0.2879358259258529,224.69542914720165,25368,50737
SCAFFOLD,16384,2,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_16384_clients.json/SCAFFOLD/bestPRROC/run_2/model_round_80.pt,mcc_optimal,0.5732700824737549,,24662,,0.8131119723196483,0.4017460696986269,0.809889984709923,0.3926859703571526,2396,4709,17124,1139,0.3563932295329689,0.6777934936350778,0.7843173178216462,0.3372273047149894,0.450375939849624,0.731055405728362,4776,9632,34036,2293,0.3494569056942255,0.6756259725562315,0.7794265823944307,0.3314825097168239,0.4447548540298924,0.7649644243845715,0.727526277475331,0.2205734176055692,0.3243740274437685,0.2839742199972406,220.5734176055693,25368,50737
SCAFFOLD,16384,3,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_16384_clients.json/SCAFFOLD/bestPRROC/run_3/model_round_80.pt,mcc_optimal,0.6041147112846375,,24658,,0.8107971653928746,0.3937820272325467,0.8082235442255278,0.3857373061189693,2265,4303,17530,1270,0.3507478038486871,0.6407355021216408,0.8029130215728485,0.3448538367844093,0.4483816688112442,0.7218242618472446,4512,8781,34887,2557,0.3442964636642835,0.6382798132692036,0.7989145369607035,0.3394267659670503,0.4431784696984579,0.7765338904546978,0.7185971751149536,0.2010854630392965,0.3617201867307964,0.2619981473086702,201.08546303929657,25368,50737
SCAFFOLD,16384,4,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_16384_clients.json/SCAFFOLD/bestPRROC/run_4/model_round_80.pt,mcc_optimal,0.5364524126052856,,24668,,0.8101570744258962,0.3981006681423654,0.807118757860093,0.3937660775082655,2500,5127,16706,1035,0.3567648951483358,0.7072135785007072,0.7651719873585856,0.3277828766225252,0.4479483963447411,0.7361927829296464,4908,10547,33121,2161,0.3406663000030256,0.6942990521997454,0.7584730237244665,0.3175671303785183,0.4358018114011721,0.7495318997969923,0.7263860379621059,0.2415269762755335,0.3057009478002546,0.3046100478940418,241.5269762755335,25368,50737
SCAFFOLD,16384,5,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_16384_clients.json/SCAFFOLD/bestPRROC/run_5/model_round_80.pt,mcc_optimal,0.5954851508140564,,24663,,0.8113165380176939,0.3968656146087215,0.8087521748257953,0.387294646451084,2207,4148,17685,1328,0.3471352012695469,0.6243281471004243,0.8100123666010168,0.3472856018882769,0.446309403437816,0.7171702568507206,4381,8440,35228,2688,0.3398432168354743,0.6197481963502617,0.8067234588256847,0.341705015209422,0.4405228758169934,0.7806728817233971,0.7132358275879732,0.1932765411743152,0.3802518036497383,0.2526952716952125,193.27654117431524,25368,50737
SCAFFOLD,2,1,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_2_clients.json/SCAFFOLD/bestPRROC/run_1/model_round_80_run_1.pt,minimum_recall,0.5986663699150085,0.8,24663,15484.0,0.8248019248077748,0.4104313828997492,0.8219623646435812,0.4084711820267573,2828,6395,15438,707,0.3650777913058398,0.8,0.7070947648055695,0.3066247424915971,0.4433296754977269,0.7535473824027847,5625,13111,30557,1444,0.3555257112097288,0.7957278257179233,0.6997572593203261,0.3002241673783091,0.4359620228637861,0.7131284861146697,0.7477425425191246,0.3002427406796739,0.2042721742820766,0.3692768590969115,300.24274067967394,25368,50737
SCAFFOLD,2,2,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_2_clients.json/SCAFFOLD/bestPRROC/run_2/model_round_80_run_2.pt,minimum_recall,0.5825377106666565,0.8,24659,15294.0,0.8245625547302589,0.4087363146036552,0.8210957531988206,0.4031094837951464,2828,6594,15239,707,0.3569159807592083,0.8,0.6979801218339211,0.300148588410104,0.4365207995678012,0.7489900609169606,5654,13538,30130,1415,0.349753585819252,0.7998302447305136,0.6899789319410095,0.2946019174656106,0.4306005102623662,0.7052841121863729,0.7449045883357615,0.3100210680589905,0.2001697552694864,0.3782643829946587,310.0210680589905,25368,50737
