scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
2,1,1,0.783556,0.350274,0.584098,25368
2,1,2,0.795654,0.363714,0.542238,25368
2,1,3,0.799086,0.368137,0.532180,25368
2,1,4,0.806256,0.379209,0.528790,25368
2,1,5,0.808345,0.382215,0.522164,25368
2,1,6,0.808600,0.382328,0.518920,25368
2,1,7,0.811087,0.386162,0.515232,25368
2,1,8,0.811856,0.386929,0.513036,25368
2,1,9,0.813255,0.389111,0.510831,25368
2,1,10,0.813954,0.389984,0.509307,25368
2,1,11,0.814801,0.391224,0.507807,25368
2,1,12,0.815527,0.392224,0.506735,25368
2,1,13,0.816037,0.392906,0.505768,25368
2,1,14,0.816623,0.393744,0.504804,25368
2,1,15,0.817044,0.394316,0.504174,25368
2,1,16,0.817525,0.395049,0.503467,25368
2,1,17,0.817897,0.395551,0.502882,25368
2,1,18,0.818238,0.396003,0.502345,25368
2,1,19,0.818595,0.396522,0.501796,25368
2,1,20,0.818891,0.397020,0.501379,25368
2,1,21,0.819127,0.397351,0.500999,25368
2,1,22,0.819344,0.397666,0.500661,25368
2,1,23,0.819607,0.398094,0.500266,25368
2,1,24,0.819830,0.398444,0.499938,25368
2,1,25,0.820022,0.398763,0.499648,25368
2,1,26,0.820280,0.399242,0.499317,25368
2,1,27,0.820305,0.399182,0.499255,25368
2,1,28,0.820553,0.399693,0.498838,25368
2,1,29,0.820755,0.400078,0.498551,25368
2,1,30,0.820846,0.400216,0.498415,25368
2,1,31,0.821090,0.400687,0.498085,25368
2,1,32,0.821194,0.400826,0.497881,25368
2,1,33,0.821340,0.401140,0.497663,25368
2,1,34,0.821483,0.401443,0.497466,25368
2,1,35,0.821570,0.401624,0.497300,25368
2,1,36,0.821706,0.401905,0.497110,25368
2,1,37,0.821858,0.402199,0.496926,25368
2,1,38,0.821906,0.402277,0.496787,25368
2,1,39,0.821998,0.402438,0.496647,25368
2,1,40,0.822129,0.402711,0.496455,25368
2,1,41,0.822179,0.402832,0.496377,25368
2,1,42,0.822302,0.403153,0.496187,25368
2,1,43,0.822425,0.403453,0.496007,25368
2,1,44,0.822468,0.403565,0.495932,25368
2,1,45,0.822580,0.403837,0.495759,25368
2,1,46,0.822712,0.404156,0.495603,25368
2,1,47,0.822785,0.404308,0.495473,25368
2,1,48,0.822850,0.404481,0.495355,25368
2,1,49,0.822950,0.404734,0.495230,25368
2,1,50,0.822977,0.404816,0.495155,25368
2,1,51,0.823046,0.405024,0.495050,25368
2,1,52,0.823112,0.405195,0.494953,25368
2,1,53,0.823202,0.405435,0.494806,25368
2,1,54,0.823305,0.405727,0.494667,25368
2,1,55,0.823314,0.405738,0.494640,25368
2,1,56,0.823403,0.406008,0.494503,25368
2,1,57,0.823529,0.406371,0.494349,25368
2,1,58,0.823567,0.406479,0.494269,25368
2,1,59,0.823647,0.406716,0.494161,25368
2,1,60,0.823694,0.406859,0.494086,25368
2,1,61,0.823756,0.407057,0.493995,25368
2,1,62,0.823860,0.407390,0.493871,25368
2,1,63,0.823847,0.407377,0.493858,25368
2,1,64,0.823957,0.407704,0.493699,25368
2,1,65,0.823989,0.407814,0.493639,25368
2,1,66,0.824062,0.408043,0.493538,25368
2,1,67,0.824140,0.408283,0.493435,25368
2,1,68,0.824166,0.408365,0.493380,25368
2,1,69,0.824248,0.408589,0.493273,25368
2,1,70,0.824303,0.408824,0.493197,25368
2,1,71,0.824327,0.408896,0.493145,25368
2,1,72,0.824370,0.409039,0.493083,25368
2,1,73,0.824420,0.409217,0.493013,25368
2,1,74,0.824457,0.409335,0.492973,25368
2,1,75,0.824539,0.409599,0.492841,25368
2,1,76,0.824583,0.409727,0.492781,25368
2,1,77,0.824667,0.409983,0.492674,25368
2,1,78,0.824704,0.410109,0.492616,25368
2,1,79,0.824761,0.410310,0.492542,25368
2,1,80,0.824802,0.410431,0.492480,25368
2,2,1,0.790814,0.349704,0.577393,25368
2,2,2,0.796816,0.361877,0.565297,25368
2,2,3,0.801480,0.372481,0.531220,25368
2,2,4,0.805386,0.381372,0.525046,25368
2,2,5,0.806918,0.384487,0.518477,25368
2,2,6,0.808578,0.388064,0.514540,25368
2,2,7,0.810383,0.390308,0.513542,25368
2,2,8,0.811564,0.392122,0.511290,25368
2,2,9,0.812482,0.393558,0.509699,25368
2,2,10,0.813371,0.394790,0.508449,25368
2,2,11,0.814141,0.395672,0.507363,25368
2,2,12,0.814792,0.396244,0.506367,25368
2,2,13,0.815343,0.396698,0.505619,25368
2,2,14,0.815866,0.397231,0.504906,25368
