scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
4,1,1,0.745254,0.302228,0.622225,25368
4,1,2,0.774360,0.331740,0.595124,25368
4,1,3,0.785775,0.346733,0.577236,25368
4,1,4,0.791675,0.355432,0.563664,25368
4,1,5,0.796874,0.363970,0.552994,25368
4,1,6,0.799588,0.368348,0.544461,25368
4,1,7,0.802018,0.372433,0.537638,25368
4,1,8,0.804154,0.376160,0.532094,25368
4,1,9,0.805654,0.378688,0.527587,25368
4,1,10,0.807023,0.381048,0.523886,25368
4,1,11,0.808164,0.382928,0.520730,25368
4,1,12,0.809210,0.384598,0.518219,25368
4,1,13,0.810056,0.385906,0.516109,25368
4,1,14,0.810818,0.387134,0.514269,25368
4,1,15,0.811490,0.388147,0.512695,25368
4,1,16,0.812093,0.389029,0.511330,25368
4,1,17,0.812587,0.389762,0.510293,25368
4,1,18,0.813082,0.390499,0.509326,25368
4,1,19,0.813497,0.391059,0.508489,25368
4,1,20,0.813914,0.391746,0.507769,25368
4,1,21,0.814246,0.392220,0.507139,25368
4,1,22,0.814600,0.392752,0.506563,25368
4,1,23,0.814876,0.393040,0.506053,25368
4,1,24,0.815166,0.393445,0.505587,25368
4,1,25,0.815426,0.393750,0.505164,25368
4,1,26,0.815679,0.394159,0.504776,25368
4,1,27,0.815884,0.394390,0.504428,25368
4,1,28,0.816115,0.394774,0.504094,25368
4,1,29,0.816323,0.395034,0.503783,25368
4,1,30,0.816494,0.395274,0.503499,25368
4,1,31,0.816682,0.395554,0.503223,25368
4,1,32,0.816850,0.395819,0.502977,25368
4,1,33,0.817018,0.396065,0.502736,25368
4,1,34,0.817160,0.396241,0.502519,25368
4,1,35,0.817310,0.396473,0.502303,25368
4,1,36,0.817469,0.396779,0.502092,25368
4,1,37,0.817596,0.396973,0.501899,25368
4,1,38,0.817727,0.397233,0.501712,25368
4,1,39,0.817836,0.397366,0.501543,25368
4,1,40,0.817957,0.397560,0.501367,25368
4,1,41,0.818073,0.397777,0.501205,25368
4,1,42,0.818191,0.397988,0.501039,25368
4,1,43,0.818305,0.398190,0.500883,25368
4,1,44,0.818416,0.398391,0.500735,25368
4,1,45,0.818513,0.398519,0.500591,25368
4,1,46,0.818615,0.398752,0.500451,25368
4,1,47,0.818708,0.398930,0.500318,25368
4,1,48,0.818803,0.399099,0.500187,25368
4,1,49,0.818895,0.399297,0.500056,25368
4,1,50,0.818983,0.399521,0.499931,25368
4,1,51,0.819060,0.399662,0.499814,25368
4,1,52,0.819144,0.399813,0.499697,25368
4,1,53,0.819230,0.400020,0.499574,25368
4,1,54,0.819310,0.400193,0.499460,25368
4,1,55,0.819376,0.400302,0.499356,25368
4,1,56,0.819457,0.400501,0.499243,25368
4,1,57,0.819527,0.400658,0.499137,25368
4,1,58,0.819590,0.400793,0.499039,25368
4,1,59,0.819681,0.401005,0.498928,25368
4,1,60,0.819737,0.401125,0.498833,25368
4,1,61,0.819812,0.401284,0.498728,25368
4,1,62,0.819878,0.401448,0.498631,25368
4,1,63,0.819939,0.401603,0.498541,25368
4,1,64,0.820008,0.401788,0.498444,25368
4,1,65,0.820069,0.401956,0.498358,25368
4,1,66,0.820125,0.402089,0.498273,25368
4,1,67,0.820197,0.402272,0.498176,25368
4,1,68,0.820259,0.402477,0.498091,25368
4,1,69,0.820319,0.402627,0.498008,25368
4,1,70,0.820383,0.402798,0.497922,25368
4,1,71,0.820422,0.402867,0.497855,25368
4,1,72,0.820496,0.403079,0.497759,25368
4,1,73,0.820549,0.403232,0.497680,25368
4,1,74,0.820596,0.403341,0.497608,25368
4,1,75,0.820649,0.403465,0.497531,25368
4,1,76,0.820704,0.403604,0.497451,25368
4,1,77,0.820760,0.403760,0.497377,25368
4,1,78,0.820809,0.403875,0.497304,25368
4,1,79,0.820855,0.404042,0.497233,25368
4,1,80,0.820919,0.404201,0.497156,25368
4,2,1,0.762335,0.330210,0.611896,25368
4,2,2,0.782985,0.352038,0.582919,25368
4,2,3,0.789638,0.360519,0.565195,25368
4,2,4,0.795259,0.369455,0.554296,25368
4,2,5,0.798086,0.373815,0.545094,25368
4,2,6,0.800287,0.377371,0.538681,25368
4,2,7,0.802622,0.381125,0.533397,25368
4,2,8,0.804208,0.383614,0.529182,25368
4,2,9,0.805714,0.385972,0.525716,25368
4,2,10,0.806987,0.388011,0.522870,25368
4,2,11,0.807968,0.389348,0.520491,25368
4,2,12,0.808858,0.390485,0.518434,25368
4,2,13,0.809716,0.391647,0.516735,25368
4,2,14,0.810411,0.392475,0.515286,25368
4,2,15,0.811052,0.393338,0.514010,25368
4,2,16,0.811631,0.394037,0.512903,25368
4,2,17,0.812174,0.394616,0.511909,25368
4,2,18,0.812643,0.395069,0.511034,25368
4,2,19,0.813079,0.395489,0.510234,25368
4,2,20,0.813495,0.395836,0.509501,25368
4,2,21,0.813862,0.396201,0.508867,25368
4,2,22,0.814182,0.396456,0.508276,25368
4,2,23,0.814507,0.396755,0.507741,25368
4,2,24,0.814796,0.397009,0.507249,25368
4,2,25,0.815047,0.397197,0.506809,25368
4,2,26,0.815332,0.397456,0.506361,25368
4,2,27,0.815602,0.397712,0.505955,25368
4,2,28,0.815786,0.397868,0.505601,25368
4,2,29,0.816033,0.398127,0.505232,25368
4,2,30,0.816251,0.398334,0.504897,25368
4,2,31,0.816427,0.398492,0.504596,25368
4,2,32,0.816638,0.398641,0.504288,25368
4,2,33,0.816807,0.398816,0.504009,25368
4,2,34,0.817011,0.399051,0.503734,25368
4,2,35,0.817170,0.399227,0.503477,25368
4,2,36,0.817319,0.399342,0.503233,25368
4,2,37,0.817457,0.399456,0.503002,25368
4,2,38,0.817597,0.399578,0.502779,25368
4,2,39,0.817729,0.399666,0.502564,25368
4,2,40,0.817857,0.399746,0.502360,25368
4,2,41,0.817978,0.399797,0.502167,25368
4,2,42,0.818101,0.399931,0.501973,25368
4,2,43,0.818244,0.400120,0.501773,25368
4,2,44,0.818341,0.400211,0.501603,25368
4,2,45,0.818446,0.400320,0.501432,25368
4,2,46,0.818558,0.400407,0.501262,25368
4,2,47,0.818651,0.400501,0.501107,25368
4,2,48,0.818746,0.400585,0.500957,25368
4,2,49,0.818854,0.400712,0.500792,25368
4,2,50,0.818962,0.400765,0.500633,25368
4,2,51,0.819051,0.400887,0.500488,25368
4,2,52,0.819142,0.401021,0.500348,25368
4,2,53,0.819253,0.401177,0.500205,25368
4,2,54,0.819339,0.401274,0.500071,25368
4,2,55,0.819418,0.401346,0.499940,25368
4,2,56,0.819496,0.401438,0.499814,25368
4,2,57,0.819536,0.401442,0.499728,25368
4,2,58,0.819648,0.401661,0.499572,25368
4,2,59,0.819727,0.401733,0.499453,25368
4,2,60,0.819796,0.401831,0.499343,25368
4,2,61,0.819865,0.401911,0.499236,25368
4,2,62,0.819947,0.402049,0.499116,25368
4,2,63,0.820029,0.402153,0.499002,25368
4,2,64,0.820066,0.402197,0.498924,25368
4,2,65,0.820140,0.402320,0.498814,25368
4,2,66,0.820228,0.402470,0.498692,25368
4,2,67,0.820302,0.402595,0.498584,25368
4,2,68,0.820350,0.402641,0.498497,25368
4,2,69,0.820429,0.402777,0.498390,25368
4,2,70,0.820480,0.402846,0.498306,25368
4,2,71,0.820547,0.402950,0.498210,25368
4,2,72,0.820603,0.403050,0.498123,25368
4,2,73,0.820677,0.403184,0.498018,25368
4,2,74,0.820738,0.403288,0.497928,25368
4,2,75,0.820786,0.403380,0.497846,25368
4,2,76,0.820854,0.403506,0.497751,25368
4,2,77,0.820897,0.403593,0.497676,25368
4,2,78,0.820947,0.403662,0.497598,25368
4,2,79,0.821017,0.403771,0.497503,25368
4,2,80,0.821062,0.403831,0.497430,25368
4,3,1,0.769840,0.346615,0.603824,25368
4,3,2,0.784484,0.363934,0.585558,25368
4,3,3,0.793310,0.375301,0.565447,25368
4,3,4,0.797598,0.381045,0.553391,25368
4,3,5,0.800464,0.385025,0.544858,25368
4,3,6,0.802645,0.388106,0.538501,25368
4,3,7,0.804376,0.390544,0.533349,25368
4,3,8,0.805822,0.392450,0.529543,25368
4,3,9,0.807099,0.394230,0.526373,25368
4,3,10,0.808174,0.395646,0.523769,25368
4,3,11,0.809132,0.396868,0.521567,25368
4,3,12,0.809989,0.398095,0.519678,25368
4,3,13,0.810758,0.399115,0.518004,25368
4,3,14,0.811461,0.400084,0.516579,25368
4,3,15,0.812079,0.400843,0.515314,25368
4,3,16,0.812611,0.401427,0.514193,25368
4,3,17,0.813139,0.402145,0.513173,25368
4,3,18,0.813598,0.402728,0.512255,25368
4,3,19,0.814012,0.403191,0.511426,25368
4,3,20,0.814414,0.403655,0.510666,25368
4,3,21,0.814760,0.404002,0.509963,25368
4,3,22,0.815093,0.404368,0.509326,25368
4,3,23,0.815391,0.404669,0.508743,25368
4,3,24,0.815679,0.405033,0.508198,25368
4,3,25,0.815936,0.405285,0.507699,25368
4,3,26,0.816185,0.405596,0.507227,25368
4,3,27,0.816419,0.405868,0.506785,25368
4,3,28,0.816652,0.406146,0.506368,25368
4,3,29,0.816855,0.406239,0.505980,25368
4,3,30,0.817046,0.406421,0.505618,25368
