scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
128,3,1,0.604683,0.207830,0.746351,25368
128,3,2,0.629442,0.226040,0.721618,25368
128,3,3,0.656482,0.248072,0.697621,25368
128,3,4,0.679344,0.268820,0.672798,25368
128,3,5,0.701815,0.289995,0.647730,25368
128,3,6,0.721915,0.309307,0.624887,25368
128,3,7,0.741530,0.327011,0.605628,25368
128,3,8,0.754536,0.339533,0.589783,25368
128,3,9,0.767894,0.350909,0.577640,25368
128,3,10,0.774168,0.357615,0.567996,25368
128,3,11,0.784572,0.365029,0.562995,25368
128,3,12,0.781685,0.366253,0.569253,25368
128,3,13,0.794686,0.369757,0.637476,25368
128,3,14,0.755679,0.347513,0.834525,25368
128,3,15,0.790545,0.361952,1.033279,25368
128,3,16,0.787353,0.383968,0.757704,25368
128,3,17,0.796616,0.368827,0.962230,25368
128,3,18,0.800400,0.395009,0.658413,25368
128,3,19,0.805425,0.380913,0.700077,25368
128,3,20,0.804302,0.396214,0.600827,25368
128,3,21,0.808289,0.385285,0.613155,25368
128,3,22,0.805798,0.395265,0.572707,25368
128,3,23,0.809561,0.386910,0.578349,25368
128,3,24,0.806646,0.393959,0.556420,25368
128,3,25,0.810064,0.387141,0.562208,25368
128,3,26,0.807080,0.392825,0.548458,25368
128,3,27,0.810493,0.387362,0.552720,25368
128,3,28,0.807614,0.392356,0.543578,25368
128,3,29,0.810863,0.387408,0.547976,25368
128,3,30,0.807950,0.391972,0.541455,25368
128,3,31,0.811211,0.387449,0.544658,25368
128,3,32,0.808560,0.391893,0.537658,25368
128,3,33,0.811647,0.387938,0.541250,25368
128,3,34,0.809286,0.392247,0.534324,25368
128,3,35,0.812107,0.388641,0.535996,25368
128,3,36,0.810035,0.392430,0.530171,25368
128,3,37,0.812476,0.389106,0.531550,25368
128,3,38,0.810791,0.392668,0.526054,25368
128,3,39,0.812956,0.390130,0.526060,25368
128,3,40,0.811492,0.393111,0.522655,25368
128,3,41,0.813311,0.390805,0.522317,25368
128,3,42,0.812094,0.393310,0.519391,25368
128,3,43,0.813581,0.391264,0.519492,25368
128,3,44,0.812542,0.393524,0.517352,25368
128,3,45,0.813903,0.391960,0.516490,25368
128,3,46,0.813113,0.393810,0.514806,25368
128,3,47,0.814150,0.392531,0.513936,25368
128,3,48,0.813538,0.393890,0.513017,25368
128,3,49,0.814439,0.392906,0.512860,25368
128,3,50,0.813914,0.394110,0.511926,25368
128,3,51,0.814732,0.393490,0.511525,25368
128,3,52,0.814277,0.394554,0.511047,25368
128,3,53,0.814944,0.393719,0.510477,25368
128,3,54,0.814635,0.394738,0.509853,25368
128,3,55,0.815186,0.394014,0.509657,25368
128,3,56,0.814925,0.395037,0.509199,25368
128,3,57,0.815461,0.394538,0.508781,25368
128,3,58,0.815296,0.395382,0.508278,25368
128,3,59,0.815701,0.394947,0.508025,25368
128,3,60,0.815569,0.395764,0.507798,25368
128,3,61,0.815984,0.395389,0.507600,25368
128,3,62,0.815862,0.396181,0.507202,25368
128,3,63,0.816215,0.395844,0.506938,25368
128,3,64,0.816139,0.396724,0.506737,25368
128,3,65,0.816475,0.396407,0.506362,25368
128,3,66,0.816452,0.396896,0.505985,25368
128,3,67,0.816609,0.396815,0.505786,25368
128,3,68,0.816656,0.396977,0.505583,25368
128,3,69,0.816739,0.397089,0.505415,25368
128,3,70,0.816809,0.397210,0.505273,25368
128,3,71,0.816875,0.397388,0.505138,25368
128,3,72,0.816943,0.397446,0.505014,25368
128,3,73,0.817000,0.397528,0.504903,25368
128,3,74,0.817051,0.397591,0.504799,25368
128,3,75,0.817115,0.397660,0.504705,25368
128,3,76,0.817155,0.397737,0.504624,25368
128,3,77,0.817194,0.397781,0.504544,25368
128,3,78,0.817243,0.397856,0.504470,25368
128,3,79,0.817271,0.397925,0.504398,25368
128,3,80,0.817324,0.397977,0.504328,25368
128,4,1,0.523071,0.143667,1.488805,25368
128,4,2,0.504488,0.137350,1.283643,25368
128,4,3,0.471616,0.126941,1.021331,25368
128,4,4,0.468622,0.125765,0.889279,25368
128,4,5,0.564689,0.159995,0.797836,25368
128,4,6,0.602142,0.178237,0.729870,25368
128,4,7,0.678150,0.231430,0.683358,25368
128,4,8,0.683397,0.245467,0.672361,25368
128,4,9,0.744619,0.306710,0.787283,25368
128,4,10,0.696631,0.266114,1.085784,25368
128,4,11,0.764064,0.332078,0.945614,25368
128,4,12,0.745887,0.324388,1.147712,25368
128,4,13,0.778225,0.348304,0.892070,25368
128,4,14,0.781362,0.365297,0.874305,25368
128,4,15,0.783790,0.354072,0.959168,25368
128,4,16,0.795628,0.379793,0.718832,25368
128,4,17,0.791511,0.362481,0.850148,25368
128,4,18,0.801817,0.386139,0.648177,25368
128,4,19,0.799262,0.371875,0.698827,25368
128,4,20,0.805152,0.388629,0.601561,25368
128,4,21,0.803577,0.376829,0.633138,25368
128,4,22,0.806950,0.388567,0.578790,25368
128,4,23,0.806122,0.378995,0.604342,25368
128,4,24,0.808339,0.388376,0.565147,25368
128,4,25,0.807990,0.380521,0.587292,25368
128,4,26,0.809586,0.388325,0.555759,25368
128,4,27,0.809558,0.381882,0.572518,25368
128,4,28,0.810699,0.388529,0.546832,25368
128,4,29,0.810902,0.383294,0.560334,25368
128,4,30,0.811636,0.388731,0.540102,25368
128,4,31,0.812075,0.384636,0.549533,25368
128,4,32,0.812629,0.389122,0.532314,25368
128,4,33,0.813177,0.386044,0.538856,25368
128,4,34,0.813439,0.389533,0.526657,25368
128,4,35,0.814063,0.387181,0.531176,25368
128,4,36,0.814131,0.389915,0.522620,25368
128,4,37,0.814756,0.388067,0.526639,25368
128,4,38,0.814733,0.390256,0.519153,25368
128,4,39,0.815437,0.389053,0.521677,25368
128,4,40,0.815351,0.390624,0.515360,25368
128,4,41,0.816048,0.389829,0.516686,25368
128,4,42,0.815899,0.391141,0.512292,25368
128,4,43,0.816521,0.390669,0.514183,25368
128,4,44,0.816361,0.391603,0.510375,25368
128,4,45,0.816925,0.391167,0.511512,25368
128,4,46,0.816766,0.391980,0.508991,25368
128,4,47,0.817301,0.391709,0.509942,25368
128,4,48,0.817201,0.392379,0.507159,25368
128,4,49,0.817634,0.392156,0.508295,25368
128,4,50,0.817545,0.392714,0.505957,25368
128,4,51,0.817940,0.392651,0.506433,25368
128,4,52,0.817870,0.393072,0.504930,25368
128,4,53,0.818269,0.393317,0.505359,25368
128,4,54,0.818226,0.393671,0.503746,25368
128,4,55,0.818544,0.393743,0.503923,25368
128,4,56,0.818527,0.393976,0.502739,25368
128,4,57,0.818791,0.394201,0.502841,25368
128,4,58,0.818833,0.394469,0.502022,25368
128,4,59,0.819018,0.394617,0.502123,25368
128,4,60,0.819060,0.394792,0.501552,25368
128,4,61,0.819231,0.394963,0.501477,25368
128,4,62,0.819260,0.394999,0.501105,25368
128,4,63,0.819423,0.395184,0.501016,25368
128,4,64,0.819488,0.395417,0.500725,25368
128,4,65,0.819581,0.395427,0.500645,25368
128,4,66,0.819659,0.395658,0.500436,25368
128,4,67,0.819770,0.395820,0.500335,25368
128,4,68,0.819849,0.396031,0.500153,25368
128,4,69,0.819933,0.396126,0.500079,25368
128,4,70,0.819997,0.396304,0.499943,25368
128,4,71,0.820068,0.396442,0.499866,25368
