scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
16384,1,1,0.626079,0.178407,15.050643,25368
16384,1,5,0.309776,0.094780,2.157084,25368
16384,1,10,0.817101,0.399781,0.581237,25368
16384,1,15,0.814915,0.392010,0.548593,25368
16384,1,20,0.826686,0.416800,0.513590,25368
16384,1,25,0.824543,0.412658,0.513630,25368
16384,1,26,0.696174,0.261463,0.932431,25368
16384,1,27,0.825581,0.412973,0.514117,25368
16384,1,28,0.824639,0.412641,0.503665,25368
16384,1,29,0.485393,0.166191,2.197565,25368
16384,1,30,0.826469,0.415606,0.496691,25368
16384,1,31,0.824641,0.414744,0.529790,25368
16384,1,32,0.691474,0.269378,1.106681,25368
16384,1,33,0.825449,0.418933,0.504853,25368
16384,1,34,0.824159,0.413263,0.502780,25368
16384,1,35,0.812192,0.379634,0.559744,25368
16384,1,36,0.820214,0.397182,0.519457,25368
16384,1,37,0.825797,0.416273,0.503426,25368
16384,1,38,0.824905,0.416283,0.501957,25368
16384,1,39,0.708044,0.275125,0.842237,25368
16384,1,40,0.821832,0.406095,0.517858,25368
16384,1,41,0.822209,0.408045,0.519449,25368
16384,1,42,0.826656,0.422906,0.512022,25368
16384,1,43,0.812580,0.358681,0.530460,25368
16384,1,44,0.812709,0.359572,0.583512,25368
16384,1,45,0.811956,0.375142,0.583342,25368
16384,2,1,0.585682,0.163688,19.089531,25368
16384,2,5,0.798614,0.336336,0.551262,25368
16384,2,10,0.790416,0.341454,0.548616,25368
16384,2,15,0.820747,0.398822,0.527039,25368
16384,2,20,0.825032,0.418260,0.536177,25368
16384,2,25,0.825388,0.410573,0.507771,25368
16384,2,26,0.827116,0.419060,0.504054,25368
16384,2,27,0.827659,0.421353,0.516357,25368
16384,2,28,0.827903,0.421904,0.505575,25368
16384,2,29,0.828171,0.420199,0.509200,25368
16384,2,30,0.829305,0.424026,0.507764,25368
16384,2,31,0.828746,0.423798,0.503427,25368
16384,2,32,0.825979,0.421139,0.559810,25368
16384,2,33,0.827393,0.418666,0.497588,25368
16384,2,34,0.825209,0.414989,0.516713,25368
16384,2,35,0.827733,0.423162,0.502977,25368
16384,2,36,0.753115,0.296674,0.716204,25368
16384,2,37,0.820167,0.401092,0.512899,25368
16384,2,38,0.807853,0.364407,0.530317,25368
16384,2,39,0.823803,0.411025,0.505167,25368
16384,2,40,0.805933,0.357197,0.556643,25368
16384,2,41,0.815145,0.371679,0.521972,25368
16384,2,42,0.823063,0.406905,0.510630,25368
16384,2,43,0.596347,0.213752,1.472848,25368
16384,2,44,0.822048,0.403635,0.514818,25368
16384,2,45,0.816246,0.404209,0.591568,25368
16384,3,1,0.467333,0.129166,1.570751,25368
16384,3,5,0.783200,0.355362,0.614285,25368
16384,3,10,0.795368,0.358910,0.679207,25368
16384,3,15,0.814624,0.382971,0.511770,25368
