scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
4096,1,1,0.673674,0.218641,0.654265,25368
4096,1,2,0.718041,0.265830,0.637024,25368
4096,1,3,0.739555,0.295975,0.626013,25368
4096,1,4,0.753842,0.316532,0.617199,25368
4096,1,5,0.764066,0.330922,0.609521,25368
4096,1,6,0.771623,0.341223,0.602633,25368
4096,1,7,0.777279,0.348737,0.596435,25368
4096,1,8,0.781585,0.354484,0.590829,25368
4096,1,9,0.784927,0.358777,0.585718,25368
4096,1,10,0.787594,0.362250,0.581053,25368
4096,1,11,0.789740,0.365042,0.576771,25368
4096,1,12,0.791528,0.367442,0.572841,25368
4096,1,13,0.793039,0.369477,0.569227,25368
4096,1,14,0.794322,0.371221,0.565895,25368
4096,1,15,0.795449,0.372789,0.562819,25368
4096,1,16,0.796440,0.374207,0.559970,25368
4096,1,17,0.797326,0.375404,0.557329,25368
4096,1,18,0.798116,0.376470,0.554878,25368
4096,1,19,0.798848,0.377465,0.552598,25368
4096,1,20,0.799519,0.378420,0.550473,25368
4096,1,21,0.800136,0.379273,0.548489,25368
4096,1,22,0.800713,0.380102,0.546634,25368
4096,1,23,0.801257,0.380900,0.544897,25368
4096,1,24,0.801763,0.381607,0.543269,25368
4096,1,25,0.802245,0.382338,0.541737,25368
4096,1,26,0.802702,0.382978,0.540298,25368
4096,1,27,0.803135,0.383544,0.538942,25368
4096,1,28,0.803542,0.384125,0.537663,25368
4096,1,29,0.803947,0.384681,0.536454,25368
4096,1,30,0.804325,0.385199,0.535313,25368
4096,1,31,0.804685,0.385710,0.534230,25368
4096,1,32,0.805038,0.386184,0.533206,25368
4096,1,33,0.805369,0.386668,0.532233,25368
4096,1,34,0.805693,0.387139,0.531307,25368
4096,1,35,0.806012,0.387587,0.530429,25368
4096,1,36,0.806318,0.387997,0.529590,25368
4096,1,37,0.806615,0.388389,0.528793,25368
4096,1,38,0.806907,0.388784,0.528031,25368
4096,1,39,0.807189,0.389182,0.527303,25368
4096,1,40,0.807456,0.389539,0.526610,25368
4096,1,41,0.807715,0.389873,0.525946,25368
4096,1,42,0.807974,0.390233,0.525309,25368
4096,1,43,0.808215,0.390562,0.524701,25368
4096,1,44,0.808448,0.390876,0.524115,25368
4096,1,45,0.808682,0.391212,0.523554,25368
4096,1,46,0.808909,0.391504,0.523012,25368
4096,1,47,0.809131,0.391819,0.522492,25368
4096,1,48,0.809340,0.392084,0.521991,25368
4096,1,49,0.809553,0.392356,0.521508,25368
4096,1,50,0.809755,0.392650,0.521043,25368
4096,1,51,0.809953,0.392889,0.520593,25368
4096,1,52,0.810144,0.393125,0.520159,25368
4096,1,53,0.810334,0.393378,0.519741,25368
4096,1,54,0.810517,0.393602,0.519336,25368
4096,1,55,0.810697,0.393822,0.518946,25368
4096,1,56,0.810870,0.394064,0.518568,25368
4096,1,57,0.811043,0.394275,0.518200,25368
4096,1,58,0.811214,0.394481,0.517845,25368
4096,1,59,0.811378,0.394659,0.517503,25368
4096,1,60,0.811532,0.394858,0.517170,25368
4096,1,61,0.811687,0.395032,0.516844,25368
4096,1,62,0.811844,0.395294,0.516530,25368
4096,1,63,0.811993,0.395480,0.516223,25368
4096,1,64,0.812139,0.395644,0.515926,25368
4096,1,65,0.812280,0.395804,0.515639,25368
4096,1,66,0.812416,0.395953,0.515360,25368
4096,1,67,0.812555,0.396142,0.515087,25368
4096,1,68,0.812690,0.396307,0.514822,25368
4096,1,69,0.812816,0.396455,0.514563,25368
4096,1,70,0.812942,0.396556,0.514311,25368
4096,1,71,0.813071,0.396702,0.514065,25368
4096,1,72,0.813200,0.396865,0.513826,25368
4096,1,73,0.813318,0.396987,0.513594,25368
4096,1,74,0.813432,0.397087,0.513368,25368
4096,1,75,0.813551,0.397204,0.513146,25368
4096,1,76,0.813659,0.397320,0.512928,25368
4096,1,77,0.813770,0.397416,0.512716,25368
