scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
512,1,1,0.643583,0.226555,0.660658,25368
512,1,2,0.685350,0.258864,0.644162,25368
512,1,3,0.706886,0.277057,0.635673,25368
512,1,4,0.722777,0.290748,0.628942,25368
512,1,5,0.735447,0.301942,0.622895,25368
512,1,6,0.745404,0.311095,0.617260,25368
512,1,7,0.753367,0.318930,0.612000,25368
512,1,8,0.759800,0.325411,0.607070,25368
512,1,9,0.765018,0.331017,0.602441,25368
512,1,10,0.769298,0.335715,0.598095,25368
512,1,11,0.772857,0.339825,0.594008,25368
512,1,12,0.775878,0.343396,0.590148,25368
512,1,13,0.778474,0.346661,0.586504,25368
512,1,14,0.780722,0.349443,0.583065,25368
512,1,15,0.782689,0.352071,0.579808,25368
512,1,16,0.784443,0.354403,0.576726,25368
512,1,17,0.786019,0.356538,0.573800,25368
512,1,18,0.787440,0.358513,0.571026,25368
512,1,19,0.788733,0.360176,0.568393,25368
512,1,20,0.789910,0.361812,0.565890,25368
512,1,21,0.791008,0.363391,0.563508,25368
512,1,22,0.792010,0.364820,0.561243,25368
512,1,23,0.792957,0.366171,0.559087,25368
512,1,24,0.793833,0.367467,0.557032,25368
512,1,25,0.794661,0.368670,0.555070,25368
512,1,26,0.795438,0.369848,0.553200,25368
512,1,27,0.796170,0.370903,0.551416,25368
512,1,28,0.796861,0.371933,0.549710,25368
512,1,29,0.797509,0.372966,0.548081,25368
512,1,30,0.798130,0.373885,0.546524,25368
512,1,31,0.798724,0.374782,0.545034,25368
512,1,32,0.799287,0.375638,0.543609,25368
512,1,33,0.799824,0.376468,0.542243,25368
512,1,34,0.800336,0.377254,0.540934,25368
512,1,35,0.800830,0.378006,0.539681,25368
512,1,36,0.801311,0.378768,0.538479,25368
512,1,37,0.801759,0.379434,0.537326,25368
512,1,38,0.802194,0.380205,0.536220,25368
512,1,39,0.802607,0.380850,0.535157,25368
512,1,40,0.803008,0.381492,0.534137,25368
512,1,41,0.803400,0.382150,0.533157,25368
512,1,42,0.803775,0.382749,0.532216,25368
512,1,43,0.804139,0.383314,0.531310,25368
512,1,44,0.804494,0.383896,0.530438,25368
512,1,45,0.804838,0.384432,0.529601,25368
512,1,46,0.805169,0.384941,0.528794,25368
512,1,47,0.805488,0.385459,0.528017,25368
512,1,48,0.805799,0.385966,0.527268,25368
512,1,49,0.806104,0.386427,0.526547,25368
512,1,50,0.806397,0.386878,0.525851,25368
512,1,51,0.806683,0.387349,0.525181,25368
512,1,52,0.806958,0.387801,0.524534,25368
512,1,53,0.807219,0.388175,0.523909,25368
512,1,54,0.807480,0.388614,0.523307,25368
512,1,55,0.807731,0.388989,0.522725,25368
512,1,56,0.807971,0.389390,0.522163,25368
512,1,57,0.808210,0.389822,0.521620,25368
512,1,58,0.808448,0.390216,0.521095,25368
512,1,59,0.808674,0.390548,0.520587,25368
512,1,60,0.808896,0.390913,0.520096,25368
512,1,61,0.809109,0.391237,0.519621,25368
512,1,62,0.809315,0.391589,0.519162,25368
512,1,63,0.809518,0.391955,0.518716,25368
512,1,64,0.809711,0.392262,0.518285,25368
512,1,65,0.809897,0.392565,0.517868,25368
512,1,66,0.810087,0.392837,0.517463,25368
512,1,67,0.810272,0.393127,0.517071,25368
512,1,68,0.810448,0.393432,0.516691,25368
512,1,69,0.810623,0.393677,0.516322,25368
512,1,70,0.810792,0.393909,0.515964,25368
512,1,71,0.810958,0.394138,0.515616,25368
512,1,72,0.811120,0.394393,0.515279,25368
512,1,73,0.811280,0.394643,0.514951,25368
512,1,74,0.811436,0.394896,0.514633,25368
512,1,75,0.811588,0.395089,0.514324,25368
512,1,76,0.811742,0.395327,0.514023,25368
512,1,77,0.811886,0.395573,0.513731,25368
512,1,78,0.812028,0.395790,0.513446,25368
512,1,79,0.812164,0.396013,0.513170,25368
512,1,80,0.812300,0.396221,0.512901,25368
512,2,1,0.680183,0.261344,0.650253,25368
512,2,2,0.725712,0.296315,0.637280,25368
512,2,3,0.751494,0.317197,0.627580,25368
512,2,4,0.767572,0.331183,0.619052,25368
512,2,5,0.777887,0.341174,0.611385,25368
512,2,6,0.784825,0.348462,0.604358,25368
512,2,7,0.789718,0.353950,0.597924,25368
512,2,8,0.793311,0.358184,0.592011,25368
512,2,9,0.796058,0.361651,0.586582,25368
512,2,10,0.798203,0.364473,0.581579,25368
512,2,11,0.799931,0.366852,0.576958,25368
512,2,12,0.801346,0.368884,0.572690,25368
512,2,13,0.802543,0.370729,0.568738,25368
512,2,14,0.803564,0.372285,0.565068,25368
512,2,15,0.804454,0.373718,0.561660,25368
512,2,16,0.805240,0.374918,0.558502,25368
512,2,17,0.805949,0.376101,0.555555,25368
512,2,18,0.806585,0.377210,0.552803,25368
512,2,19,0.807162,0.378217,0.550237,25368
512,2,20,0.807688,0.379142,0.547832,25368
