strategy,scaling_point,run,checkpoint_selection,selected_round,selected_checkpoint,threshold_regime,selected_threshold,minimum_validation_recall_requirement,validation_candidate_threshold_count,validation_eligible_threshold_count,validation_roc_auc,validation_average_precision,test_roc_auc,test_average_precision,validation_tp,validation_fp,validation_tn,validation_fn,validation_mcc,validation_recall,validation_specificity,validation_precision,validation_f1,validation_balanced_accuracy,test_tp,test_fp,test_tn,test_fn,test_mcc,test_recall,test_specificity,test_precision,test_f1,test_accuracy,test_balanced_accuracy,test_false_positive_rate,test_false_negative_rate,test_predicted_positive_rate,test_false_positives_per_1000_negatives,validation_n_samples,test_n_samples
FedAdam,256,1,highest_validation_average_precision,40,result/splits_iid_scaling/splits_iid_256_clients.json/FedAdam/bestPRROC/run_1/model_round_40_run_1.pt,mcc_optimal,0.7446683049201965,,24659,,0.8272918685630299,0.4203862549669419,0.8240065703390647,0.4182722343747234,2024,3035,18798,1511,0.3757632949670164,0.5725601131541725,0.8609902441258646,0.40007906700929036,0.4710262974168024,0.7167751786400185,4033,6406,37262,3036,0.3630548850406159,0.5705191681991795,0.8533021892461299,0.38633968770955074,0.46070367831848297,0.8139030687663835,0.7119106787226547,0.14669781075387012,0.42948083180082053,0.20574728501882256,146.69781075387013,25368,50737
FedAdam,256,1,highest_validation_average_precision,40,result/splits_iid_scaling/splits_iid_256_clients.json/FedAdam/bestPRROC/run_1/model_round_40_run_1.pt,minimum_recall,0.5990487337112427,0.8,24659,15408,0.8272918685630299,0.4203862549669419,0.8240065703390647,0.4182722343747234,2828,6470,15363,707,0.36198103838889145,0.8,0.7036595978564558,0.30415143041514303,0.4407387204862464,0.7518297989282279,5644,13230,30438,1425,0.3549631026479154,0.7984156174847927,0.6970321516900247,0.29903571050121863,0.43510773619088,0.7111575378914796,0.7477238845874088,0.30296784830997525,0.20158438251520727,0.37199676764491396,302.96784830997524,25368,50737
FedAdam,256,2,highest_validation_average_precision,45,result/splits_iid_scaling/splits_iid_256_clients.json/FedAdam/bestPRROC/run_2/model_round_45_run_2.pt,mcc_optimal,0.6995760798454285,,24660,,0.828483244710021,0.4224782916629878,0.8249601835623009,0.4212360897285027,2362,4183,17650,1173,0.3772178586864499,0.6681753889674682,0.8084092886914304,0.3608861726508785,0.46865079365079365,0.7382923388294493,4694,8536,35132,2375,0.36955705729512744,0.6640260291413213,0.8045250526701475,0.3547996976568405,0.46248583674072613,0.7849498393677198,0.7342755409057344,0.1954749473298525,0.33597397085867875,0.2607564499280604,195.47494732985248,25368,50737
FedAdam,256,2,highest_validation_average_precision,45,result/splits_iid_scaling/splits_iid_256_clients.json/FedAdam/bestPRROC/run_2/model_round_45_run_2.pt,minimum_recall,0.5904649496078491,0.8,24660,15405,0.828483244710021,0.4224782916629878,0.8249601835623009,0.4212360897285027,2828,6479,15354,707,0.3616111299929911,0.8,0.7032473778225622,0.3038573117008703,0.44042983958884907,0.7516236889112811,5657,13367,30301,1412,0.35346742675692866,0.8002546329042297,0.6938948429055601,0.29736122792262404,0.43360288199900354,0.7087135620947238,0.747074737904895,0.30610515709443986,0.1997453670957703,0.37495318997969923,306.10515709443985,25368,50737
FedAdam,256,3,highest_validation_average_precision,45,result/splits_iid_scaling/splits_iid_256_clients.json/FedAdam/bestPRROC/run_3/model_round_45_run_3.pt,mcc_optimal,0.7653937935829163,,24662,,0.8288357922823055,0.421748664782261,0.8247160868256399,0.4190433834280298,2049,3112,18721,1486,0.3760192871681531,0.5796322489391796,0.8574634727247744,0.3970160821546212,0.47125114995400186,0.7185478608319771,4069,6506,37162,3000,0.3637123771003838,0.5756118262837743,0.851012182834112,0.3847754137115839,0.46123328043527545,0.8126416619035418,0.7133120045589432,0.14898781716588805,0.4243881737162257,0.2084277746023612,148.98781716588806,25368,50737
FedAdam,256,3,highest_validation_average_precision,45,result/splits_iid_scaling/splits_iid_256_clients.json/FedAdam/bestPRROC/run_3/model_round_45_run_3.pt,minimum_recall,0.6091819405555725,0.8,24662,15391,0.8288357922823055,0.421748664782261,0.8247160868256399,0.4190433834280298,2828,6491,15342,707,0.36111848056976054,0.8,0.702697751110704,0.3034660371284473,0.4400186712307453,0.751348875555352,5665,13332,30336,1404,0.3549512692565137,0.8013863347008063,0.6946963451497664,0.29820497973364213,0.4346658482314126,0.7095610698306956,0.7480413399252863,0.3053036548502336,0.19861366529919366,0.3744210339594379,305.3036548502336,25368,50737
FedAdam,256,4,highest_validation_average_precision,45,result/splits_iid_scaling/splits_iid_256_clients.json/FedAdam/bestPRROC/run_4/model_round_45_run_4.pt,mcc_optimal,0.7528079152107239,,24657,,0.8271095471986756,0.41455202717227174,0.8237518091504187,0.41343781724979983,2160,3440,18393,1375,0.37864074900105144,0.611032531824611,0.8424403426006504,0.38571428571428573,0.4729064039408867,0.7267364372126307,4256,7059,36609,2813,0.3663742627982096,0.6020653557787523,0.8383484473756526,0.3761378700839593,0.4630113141862489,0.8054279914066658,0.7202069015772025,0.16165155262434738,0.3979346442212477,0.22301279145396852,161.65155262434737,25368,50737
FedAdam,256,4,highest_validation_average_precision,45,result/splits_iid_scaling/splits_iid_256_clients.json/FedAdam/bestPRROC/run_4/model_round_45_run_4.pt,minimum_recall,0.6247968673706055,0.8,24657,15407,0.8271095471986756,0.41455202717227174,0.8237518091504187,0.41343781724979983,2828,6479,15354,707,0.3616111299929911,0.8,0.7032473778225622,0.3038573117008703,0.44042983958884907,0.7516236889112811,5635,13195,30473,1434,0.3547943792378187,0.797142452963644,0.697833653934231,0.2992565055762082,0.43515193636819954,0.711669984429509,0.7474880534489375,0.302166346065769,0.20285754703635595,0.3711295504267103,302.16634606576895,25368,50737
FedAdam,256,5,highest_validation_average_precision,45,result/splits_iid_scaling/splits_iid_256_clients.json/FedAdam/bestPRROC/run_5/model_round_45_run_5.pt,mcc_optimal,0.704155445098877,,24654,,0.8266303405994754,0.42484132669228214,0.824191183276408,0.4235180383460483,2385,4320,17513,1150,0.3744658716660352,0.6746817538896747,0.8021343837310493,0.35570469798657717,0.4658203125,0.738408068810362,4750,8942,34726,2319,0.3644538307877037,0.6719479417173575,0.7952276266373546,0.3469179082676015,0.4575887481335196,0.7780515205865542,0.733587784177356,0.20477237336264542,0.3280520582826425,0.269862230719199,204.77237336264542,25368,50737
FedAdam,256,5,highest_validation_average_precision,45,result/splits_iid_scaling/splits_iid_256_clients.json/FedAdam/bestPRROC/run_5/model_round_45_run_5.pt,minimum_recall,0.621547520160675,0.8,24654,15258,0.8266303405994754,0.42484132669228214,0.824191183276408,0.4235180383460483,2828,6621,15212,707,0.3558219702439852,0.8,0.6967434617322402,0.2992909302571701,0.43561306223043744,0.7483717308661202,5652,13491,30177,1417,0.35049605975037934,0.7995473192813694,0.6910552349546579,0.2952515279736718,0.4312528612849077,0.7061710388868084,0.7453012771180136,0.3089447650453421,0.20045268071863065,0.37729861836529555,308.9447650453421,25368,50737
FedAdam,512,1,highest_validation_average_precision,45,result/splits_iid_scaling/splits_iid_512_clients.json/FedAdam/bestPRROC/run_1/model_round_45_run_1.pt,mcc_optimal,0.7218319773674011,,24665,,0.8265897988271651,0.41812102822985536,0.8244008149144446,0.4177398510649378,2399,4358,17475,1136,0.37528205595170777,0.6786421499292786,0.8003938991434983,0.3550392185881308,0.4661873299650214,0.7395180245363885,4786,8888,34780,2283,0.36954470369575554,0.6770405998019522,0.7964642300998442,0.350007313149042,0.4614568770187533,0.7798253739874254,0.7367524149508982,0.20353576990015576,0.3229594001980478,0.26950746003902476,203.53576990015577,25368,50737
FedAdam,512,1,highest_validation_average_precision,45,result/splits_iid_scaling/splits_iid_512_clients.json/FedAdam/bestPRROC/run_1/model_round_45_run_1.pt,minimum_recall,0.6246167421340942,0.8,24665,15313,0.8265897988271651,0.41812102822985536,0.8244008149144446,0.4177398510649378,2828,6571,15262,707,0.3578503904841759,0.8,0.6990335730316494,0.300883072667305,0.4372970465439926,0.7495167865158248,5662,13431,30237,1407,0.3526705976457819,0.8009619465270901,0.6924292388018687,0.2965484732624522,0.4328415258772265,0.7075507026430415,0.7466955926644794,0.3075707611981313,0.19903805347290993,0.37631314425370044,307.5707611981313,25368,50737
FedAdam,512,2,highest_validation_average_precision,45,result/splits_iid_scaling/splits_iid_512_clients.json/FedAdam/bestPRROC/run_2/model_round_45_run_2.pt,mcc_optimal,0.6896182894706726,,24664,,0.8296133287975956,0.42264873087755905,0.8246582940481745,0.4193426535917455,2387,4173,17660,1148,0.3828922539575324,0.6752475247524753,0.8088673109513123,0.3638719512195122,0.47290737989103515,0.7420574178518937,4709,8660,35008,2360,0.3677498384989196,0.6661479700099024,0.8016854447192452,0.3522327773206672,0.4608082982679323,0.7828015058044425,0.7339167073645738,0.1983145552807548,0.33385202999009755,0.2634960679582947,198.3145552807548,25368,50737
FedAdam,512,2,highest_validation_average_precision,45,result/splits_iid_scaling/splits_iid_512_clients.json/FedAdam/bestPRROC/run_2/model_round_45_run_2.pt,minimum_recall,0.5836973786354065,0.8,24664,15413,0.8296133287975956,0.42264873087755905,0.8246582940481745,0.4193426535917455,2828,6474,15359,707,0.36181658999492977,0.8,0.7034763889525031,0.3040206407224253,0.4406013866168108,0.7517381944762516,5651,13282,30386,1418,0.3545945733425731,0.7994058565567973,0.6958413483557754,0.2984735646754344,0.4346588723944312,0.7102706111910441,0.7476236024562863,0.3041586516442246,0.2005941434432027,0.37315962709659617,304.1586516442246,25368,50737
FedAdam,512,3,highest_validation_average_precision,45,result/splits_iid_scaling/splits_iid_512_clients.json/FedAdam/bestPRROC/run_3/model_round_45_run_3.pt,mcc_optimal,0.7039960026741028,,24666,,0.8279575750889272,0.423890446775069,0.824733308036683,0.41795234525008806,2324,4006,17827,1211,0.3792836487202392,0.6574257425742575,0.8165162826913388,0.36714060031595575,0.47116066903193105,0.7369710126327982,4598,8282,35386,2471,0.36663176642795225,0.650445607582402,0.810341668956673,0.35698757763975153,0.4609754874931074,0.7880639375603603,0.7303936382695375,0.18965833104332697,0.349554392417598,0.25385813114689476,189.65833104332697,25368,50737
FedAdam,512,3,highest_validation_average_precision,45,result/splits_iid_scaling/splits_iid_512_clients.json/FedAdam/bestPRROC/run_3/model_round_45_run_3.pt,minimum_recall,0.5933820009231567,0.8,24666,15303,0.8279575750889272,0.423890446775069,0.824733308036683,0.41795234525008806,2828,6582,15251,707,0.35740321367983835,0.8,0.6985297485457793,0.3005313496280553,0.4369254538431827,0.7492648742728897,5675,13467,30201,1394,0.35321680791114224,0.8028009619465271,0.6916048364935422,0.2964684985894891,0.4330243027736447,0.7070973845517078,0.7472028992200346,0.3083951635064578,0.19719903805347294,0.37727890888306365,308.3951635064578,25368,50737
FedAdam,512,4,highest_validation_average_precision,40,result/splits_iid_scaling/splits_iid_512_clients.json/FedAdam/bestPRROC/run_4/model_round_40_run_4.pt,mcc_optimal,0.7617756128311157,,24660,,0.8293955641548282,0.42502420653320405,0.8253616004027768,0.4227068371629426,2028,2962,18871,1507,0.381609976968789,0.5736916548797737,0.8643338066230019,0.4064128256513026,0.47577712609970674,0.7190127307513878,4020,6254,37414,3049,0.3666264337880675,0.5686801527797425,0.8567829989923972,0.3912789565894491,0.4635876145995502,0.8166426867966179,0.7127315758860698,0.14321700100760282,0.4313198472202575,0.20249522045055876,143.21700100760282,25368,50737
FedAdam,512,4,highest_validation_average_precision,40,result/splits_iid_scaling/splits_iid_512_clients.json/FedAdam/bestPRROC/run_4/model_round_40_run_4.pt,minimum_recall,0.5981289744377136,0.8,24660,15444,0.8293955641548282,0.42502420653320405,0.8253616004027768,0.4227068371629426,2828,6437,15396,707,0.3633404760141311,0.8,0.7051710713140659,0.30523475445223963,0.441875,0.752585535657033,5629,13113,30555,1440,0.35587525469350245,0.7962936766162116,0.6997114591920858,0.30034147903105324,0.43617062492735653,0.7131679050791335,0.7480025679041487,0.30028854080791423,0.20370632338378836,0.36939511599030295,300.2885408079142,25368,50737
