strategy,scaling_point,run,checkpoint_selection,selected_round,selected_checkpoint,threshold_regime,selected_threshold,minimum_validation_recall_requirement,validation_candidate_threshold_count,validation_eligible_threshold_count,validation_roc_auc,validation_average_precision,test_roc_auc,test_average_precision,validation_tp,validation_fp,validation_tn,validation_fn,validation_mcc,validation_recall,validation_specificity,validation_precision,validation_f1,validation_balanced_accuracy,test_tp,test_fp,test_tn,test_fn,test_mcc,test_recall,test_specificity,test_precision,test_f1,test_accuracy,test_balanced_accuracy,test_false_positive_rate,test_false_negative_rate,test_predicted_positive_rate,test_false_positives_per_1000_negatives,validation_n_samples,test_n_samples
FedProx,32,1,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_32_clients.json/FedProx/bestPRROC/run_1/model_round_80_run_1.pt,mcc_optimal,0.69876629114151,,24661,,0.8192526255785931,0.4027263479305578,0.8148620489641403,0.3944154739754708,2364,4347,17486,1171,0.3687236023898366,0.6687411598302687,0.8008977236293684,0.3522574877067501,0.4614483700956471,0.7348194417298186,4659,9040,34628,2410,0.3526036865024459,0.6590748337812986,0.7929834203535769,0.3400978173589313,0.448671032357473,0.7743264284447248,0.7260291270674377,0.207016579646423,0.3409251662187014,0.2700001970948223,207.01657964642305,25368,50737
FedProx,32,2,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_32_clients.json/FedProx/bestPRROC/run_2/model_round_80_run_2.pt,mcc_optimal,0.6930774450302124,,24662,,0.8185999406190659,0.3924092338297382,0.8126381900141778,0.3856964143394734,2345,4398,17435,1190,0.3621188411609288,0.6633663366336634,0.7985618101039711,0.3477680557615304,0.4563144580657715,0.7309640733688172,4645,9209,34459,2424,0.3468142688760486,0.6570943556372896,0.7891133095172667,0.3352822289591454,0.4440089853271519,0.7707195931962867,0.7231038325772781,0.2108866904827333,0.3429056443627104,0.2730551668407671,210.88669048273337,25368,50737
FedProx,32,3,highest_validation_average_precision,24,result/splits_iid_scaling/splits_iid_32_clients.json/FedProx/bestPRROC/run_3/model_round_24_run_3.pt,mcc_optimal,0.3554819226264953,,24661,,0.8076698904653047,0.3956276404814719,0.8056273429966226,0.3934363567731626,2396,4850,16983,1139,0.3493277883768539,0.6777934936350778,0.7778592039573123,0.3306651945901186,0.4444856692329098,0.7278263487961951,4815,9930,33738,2254,0.3460568746810577,0.6811430188145424,0.7726023632866172,0.3265513733468972,0.4414596130925094,0.7598596684865089,0.7268726910505798,0.2273976367133827,0.3188569811854576,0.2906163155093915,227.39763671338275,25368,50737
FedProx,32,4,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_32_clients.json/FedProx/bestPRROC/run_4/model_round_80_run_4.pt,mcc_optimal,0.729727029800415,,24671,,0.8169191608850803,0.396409141432566,0.8141657399413387,0.3895219835999204,2184,3798,18035,1351,0.3621053474437693,0.6178217821782178,0.8260431456968809,0.3650952858575727,0.4589681622359987,0.7219324639375493,4320,7795,35873,2749,0.3513832769616349,0.6111189701513651,0.8214940001832005,0.3565827486586875,0.4503753127606338,0.7921832193468278,0.7163064851672828,0.1785059998167995,0.3888810298486349,0.2387803772394899,178.5059998167995,25368,50737
FedProx,32,5,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_32_clients.json/FedProx/bestPRROC/run_5/model_round_80_run_5.pt,mcc_optimal,0.6858153343200684,,24656,,0.8156826756999628,0.3863222451013643,0.8106416390638125,0.3839291322393086,2400,4605,17228,1135,0.3625156421532137,0.6789250353606789,0.7890807493244172,0.3426124197002141,0.4554079696394686,0.7340028923425481,4722,9526,34142,2347,0.3466264658098214,0.6679869854293393,0.7818539891911698,0.331414935429534,0.4430266923113008,0.7659893174606303,0.7249204873102546,0.2181460108088302,0.3320130145706607,0.2808207028401364,218.14601080883023,25368,50737
FedProx,64,1,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_64_clients.json/FedProx/bestPRROC/run_1/model_round_80_run_1.pt,mcc_optimal,0.7435513734817505,,24662,,0.8180394302099433,0.3999735499856555,0.813327679877979,0.3939595696884104,2085,3385,18448,1450,0.3661155648357922,0.5898161244695899,0.8449594650300004,0.3811700182815356,0.4630760688506385,0.7173877947497951,4058,7024,36644,3011,0.3463130686683519,0.5740557363134814,0.8391499496198589,0.3661793900018047,0.4471378987383615,0.8022153458028658,0.7066028429666702,0.1608500503801411,0.4259442636865186,0.2184204820939354,160.8500503801411,25368,50737
FedProx,64,2,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_64_clients.json/FedProx/bestPRROC/run_2/model_round_80_run_2.pt,mcc_optimal,0.7203483581542969,,24655,,0.8155746290910474,0.3890182583144608,0.8125394353098813,0.3890866325511925,2192,3946,17887,1343,0.3552697686400142,0.6200848656294201,0.8192644162506297,0.3571195829260345,0.4532203039387987,0.719674640940025,4360,8072,35596,2709,0.3477554367398132,0.6167774791342481,0.8151506824219108,0.3507078507078507,0.4471565560740475,0.787512072057867,0.7159640807780794,0.1848493175780892,0.3832225208657519,0.2450282831070027,184.8493175780892,25368,50737
FedProx,64,3,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_64_clients.json/FedProx/bestPRROC/run_3/model_round_80_run_3.pt,mcc_optimal,0.6758575439453125,,24653,,0.8155643543625584,0.3935436052171677,0.81291404038339,0.3898156687295678,2496,5018,16815,1039,0.3612266824927285,0.7060820367751061,0.7701644299912975,0.3321799307958477,0.4518055932663589,0.7381232333832017,4952,10315,33353,2117,0.3505585235091418,0.7005234120809167,0.7637858386003481,0.3243597301368965,0.4434097421203438,0.7549717168929972,0.7321546253406324,0.2362141613996519,0.2994765879190832,0.3009046652344443,236.2141613996519,25368,50737
FedProx,64,4,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_64_clients.json/FedProx/bestPRROC/run_4/model_round_80_run_4.pt,mcc_optimal,0.6695119738578796,,24656,,0.8185236381271721,0.3974783006401869,0.8115444957154494,0.3828387867596171,2500,4997,16836,1035,0.3630528090546099,0.7072135785007072,0.7711262767370494,0.3334667200213418,0.4532269760696156,0.7391699276188783,4985,10374,33294,2084,0.3524614062833142,0.7051916819917952,0.7624347348172575,0.3245654013933198,0.444533618690922,0.7544592703549677,0.7338132084045264,0.2375652651827424,0.2948083180082048,0.3027179375997793,237.56526518274245,25368,50737
FedProx,64,5,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_64_clients.json/FedProx/bestPRROC/run_5/model_round_80_run_5.pt,mcc_optimal,0.6828206777572632,,24662,,0.8184720960465551,0.3997065380556939,0.8143853735524934,0.3922716183277481,2410,4702,17131,1125,0.3595867301564614,0.6817538896746818,0.7846379334035634,0.3388638920134983,0.4527096834789142,0.7331959115391226,4794,9505,34163,2275,0.3544597771883823,0.6781723015985288,0.7823348905376935,0.3352682005734667,0.4487083489329839,0.7678222993081971,0.7302535960681111,0.2176651094623065,0.3218276984014712,0.2818258864339634,217.66510946230656,25368,50737
