scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
8,1,1,0.545760,0.156585,0.840890,25368
8,1,2,0.649266,0.204703,0.768186,25368
8,1,3,0.719441,0.266391,0.643412,25368
8,1,4,0.776623,0.343430,0.603064,25368
8,1,5,0.801926,0.377972,0.603968,25368
8,1,6,0.809322,0.395871,0.551476,25368
8,1,7,0.806849,0.389998,0.554654,25368
8,1,8,0.812497,0.394380,0.590551,25368
8,1,9,0.792165,0.360306,0.593976,25368
8,1,10,0.807132,0.378427,0.675017,25368
8,1,11,0.813300,0.392063,0.528384,25368
8,1,12,0.816015,0.396999,0.568702,25368
8,1,13,0.808820,0.376059,0.575213,25368
8,1,14,0.813646,0.384549,0.536880,25368
8,1,15,0.817551,0.396301,0.524693,25368
8,1,16,0.816096,0.392842,0.538945,25368
8,1,17,0.819261,0.397043,0.501157,25368
8,1,18,0.817041,0.391300,0.523456,25368
8,1,19,0.817544,0.392968,0.516458,25368
8,1,20,0.819973,0.399848,0.497854,25368
8,1,21,0.821335,0.404951,0.506144,25368
8,1,22,0.821938,0.406742,0.512681,25368
8,1,23,0.822405,0.406285,0.500884,25368
8,1,24,0.822417,0.404480,0.494623,25368
8,1,25,0.822320,0.402985,0.500924,25368
8,1,26,0.822875,0.403106,0.501883,25368
8,1,27,0.823822,0.404304,0.494443,25368
8,1,28,0.824392,0.405221,0.492005,25368
8,1,29,0.824618,0.405681,0.496042,25368
8,1,30,0.825019,0.406708,0.496525,25368
8,1,31,0.825684,0.408642,0.491808,25368
8,1,32,0.826162,0.410643,0.489641,25368
8,1,33,0.826364,0.412241,0.492239,25368
8,1,34,0.826583,0.413376,0.492941,25368
8,1,35,0.826961,0.414706,0.489868,25368
8,1,36,0.827340,0.415753,0.488506,25368
8,1,37,0.827537,0.416402,0.490137,25368
8,1,38,0.827706,0.417248,0.490628,25368
8,1,39,0.827841,0.418330,0.488753,25368
8,1,40,0.827906,0.419451,0.487791,25368
8,1,41,0.827912,0.420137,0.488756,25368
8,1,42,0.828025,0.420652,0.489066,25368
8,1,43,0.828216,0.420941,0.487881,25368
8,1,44,0.828386,0.420987,0.487374,25368
8,1,45,0.828490,0.420890,0.488128,25368
8,2,1,0.323862,0.095982,2.753402,25368
8,2,2,0.406769,0.113407,1.396283,25368
8,2,3,0.709404,0.297969,0.862820,25368
8,2,4,0.755241,0.335148,0.890508,25368
8,2,5,0.787918,0.367409,0.587249,25368
8,2,6,0.797703,0.381357,0.756208,25368
8,2,7,0.807898,0.391128,0.555143,25368
8,2,8,0.809128,0.389719,0.599696,25368
8,2,9,0.811638,0.389976,0.553415,25368
8,2,10,0.803520,0.366976,0.523975,25368
8,2,11,0.795339,0.347511,0.560438,25368
8,2,12,0.809245,0.371586,0.514431,25368
8,2,13,0.811432,0.378480,0.516149,25368
8,2,14,0.809721,0.376663,0.526343,25368
8,2,15,0.810422,0.378818,0.513343,25368
8,2,16,0.812600,0.383564,0.506084,25368
8,2,17,0.814942,0.388581,0.512662,25368
8,2,18,0.817159,0.393217,0.513267,25368
8,2,19,0.818879,0.396393,0.503475,25368
8,2,20,0.819907,0.398332,0.497617,25368
8,2,21,0.820482,0.399313,0.501276,25368
8,2,22,0.820780,0.399249,0.503182,25368
8,2,23,0.820944,0.398781,0.498375,25368
