scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
64,3,26,0.825863,0.413416,0.492657,25368
64,3,27,0.826292,0.414214,0.495637,25368
64,3,28,0.826491,0.413827,0.491929,25368
64,3,29,0.826550,0.413281,0.490407,25368
64,3,30,0.826647,0.413464,0.492997,25368
64,3,31,0.827076,0.415131,0.491483,25368
64,3,32,0.827634,0.417186,0.488752,25368
64,3,33,0.828006,0.418557,0.490313,25368
64,3,34,0.828266,0.419384,0.490579,25368
64,3,35,0.828425,0.419726,0.488252,25368
64,3,36,0.828441,0.419711,0.488407,25368
64,3,37,0.828519,0.419852,0.488978,25368
64,3,38,0.828782,0.420478,0.487446,25368
64,3,39,0.829021,0.421082,0.487031,25368
64,3,40,0.829165,0.421357,0.487775,25368
64,3,41,0.829301,0.421844,0.487057,25368
64,3,42,0.829388,0.422321,0.486235,25368
64,3,43,0.829416,0.422474,0.486713,25368
64,3,44,0.829521,0.422736,0.486659,25368
64,3,45,0.829694,0.422967,0.485980,25368
64,4,1,0.582045,0.194942,0.772927,25368
64,4,2,0.668577,0.244035,0.704118,25368
64,4,3,0.742017,0.300745,0.609415,25368
64,4,4,0.781004,0.344818,0.592730,25368
64,4,5,0.796946,0.364553,0.595511,25368
64,4,6,0.800863,0.371541,0.565731,25368
64,4,7,0.804028,0.372401,0.546576,25368
64,4,8,0.803966,0.368653,0.539868,25368
64,4,9,0.792459,0.351624,0.568184,25368
64,4,10,0.796237,0.351433,0.761120,25368
64,4,11,0.808442,0.384078,0.660205,25368
64,4,12,0.809672,0.376019,0.547972,25368
64,4,13,0.811362,0.379235,0.558964,25368
64,4,14,0.818989,0.396293,0.509250,25368
64,4,15,0.816035,0.389774,0.538781,25368
64,4,16,0.817221,0.387743,0.501580,25368
64,4,17,0.815683,0.384458,0.523694,25368
64,4,18,0.815683,0.385823,0.521035,25368
64,4,19,0.818101,0.393594,0.503295,25368
64,4,20,0.819829,0.400732,0.508211,25368
64,4,21,0.820937,0.405155,0.510813,25368
64,4,22,0.821126,0.405420,0.501186,25368
64,4,23,0.820469,0.403211,0.497801,25368
64,4,24,0.820171,0.402543,0.503901,25368
64,4,25,0.821009,0.404744,0.503982,25368
64,4,26,0.822713,0.409040,0.496527,25368
64,4,27,0.824246,0.412490,0.493384,25368
64,4,28,0.824920,0.413038,0.495646,25368
64,4,29,0.824832,0.411531,0.496254,25368
64,4,30,0.824494,0.409555,0.493744,25368
64,4,31,0.824263,0.408799,0.492424,25368
64,4,32,0.824414,0.409534,0.493759,25368
64,4,33,0.824912,0.411274,0.494196,25368
64,4,34,0.825666,0.413643,0.491817,25368
64,4,35,0.826506,0.416282,0.489720,25368
64,4,36,0.827174,0.418501,0.489991,25368
64,4,37,0.827640,0.420255,0.490447,25368
64,4,38,0.827884,0.421539,0.489352,25368
64,4,39,0.827937,0.422171,0.488159,25368
64,4,40,0.827895,0.422503,0.488365,25368
64,4,41,0.827922,0.422561,0.488894,25368
64,4,42,0.828140,0.422927,0.488280,25368
64,4,43,0.828446,0.423334,0.487395,25368
64,4,44,0.828776,0.423718,0.487318,25368
64,4,45,0.829005,0.423909,0.487564,25368
64,5,1,0.491791,0.151896,0.855322,25368
64,5,2,0.655885,0.226011,0.744412,25368
64,5,3,0.741060,0.285227,0.615000,25368
64,5,4,0.775641,0.323391,0.629402,25368
64,5,5,0.791707,0.348027,0.581174,25368
64,5,6,0.798645,0.358118,0.580308,25368
64,5,7,0.804986,0.370652,0.575729,25368
64,5,8,0.803873,0.363173,0.540365,25368
64,5,9,0.799715,0.354024,0.535872,25368
64,5,10,0.790899,0.341927,0.551414,25368
64,5,11,0.810008,0.371970,0.556742,25368
64,5,12,0.814725,0.388879,0.512394,25368
64,5,13,0.815137,0.395851,0.517157,25368
64,5,14,0.811910,0.387375,0.521026,25368
64,5,15,0.812955,0.390207,0.510372,25368
64,5,16,0.817488,0.401233,0.512813,25368
64,5,17,0.819844,0.404155,0.503900,25368
64,5,18,0.819552,0.400906,0.503379,25368
64,5,19,0.821259,0.404613,0.501913,25368
64,5,20,0.823622,0.412404,0.495796,25368
64,5,21,0.823834,0.414170,0.501467,25368
64,5,22,0.824226,0.413360,0.493466,25368
64,5,23,0.824211,0.411807,0.499744,25368
64,5,24,0.824838,0.413451,0.495588,25368
64,5,25,0.825429,0.415865,0.494645,25368
64,5,26,0.825737,0.416426,0.495755,25368
64,5,27,0.825839,0.415231,0.491166,25368
64,5,28,0.825444,0.413475,0.493904,25368
64,5,29,0.825683,0.413830,0.492466,25368
64,5,30,0.826456,0.415727,0.491286,25368
64,5,31,0.826965,0.417396,0.492907,25368
64,5,32,0.827128,0.418044,0.489893,25368
64,5,33,0.827097,0.418183,0.490089,25368
64,5,34,0.827322,0.419002,0.490814,25368
64,5,35,0.827918,0.420708,0.488710,25368
64,5,36,0.828378,0.422069,0.489528,25368
64,5,37,0.828633,0.422451,0.488803,25368
64,5,38,0.828701,0.422184,0.487587,25368
64,5,39,0.828678,0.421943,0.488633,25368
64,5,40,0.828833,0.422265,0.487610,25368
64,5,41,0.829024,0.422890,0.487635,25368
64,5,42,0.829128,0.423536,0.488137,25368
64,5,43,0.829166,0.423809,0.487075,25368
64,5,44,0.829150,0.424005,0.487551,25368
64,5,45,0.829252,0.424373,0.487473,25368
