scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
128,1,1,0.666852,0.225588,0.652042,25368
128,1,2,0.699201,0.254780,0.636110,25368
128,1,3,0.718237,0.274475,0.626760,25368
128,1,4,0.732995,0.290512,0.618897,25368
128,1,5,0.744804,0.303653,0.611948,25368
128,1,6,0.754157,0.314312,0.605581,25368
128,1,7,0.761672,0.323129,0.599704,25368
128,1,8,0.767734,0.330393,0.594278,25368
128,1,9,0.772720,0.336526,0.589270,25368
128,1,10,0.776836,0.341676,0.584636,25368
128,1,11,0.780313,0.346089,0.580323,25368
128,1,12,0.783264,0.349891,0.576311,25368
128,1,13,0.785810,0.353303,0.572575,25368
128,1,14,0.788018,0.356211,0.569097,25368
128,1,15,0.789973,0.358918,0.565845,25368
128,1,16,0.791718,0.361364,0.562800,25368
128,1,17,0.793278,0.363539,0.559938,25368
128,1,18,0.794692,0.365602,0.557260,25368
128,1,19,0.795956,0.367450,0.554737,25368
128,1,20,0.797130,0.369096,0.552363,25368
128,1,21,0.798199,0.370654,0.550126,25368
128,1,22,0.799182,0.372089,0.548015,25368
128,1,23,0.800088,0.373420,0.546017,25368
128,1,24,0.800942,0.374725,0.544129,25368
128,1,25,0.801733,0.375907,0.542346,25368
128,1,26,0.802476,0.377031,0.540657,25368
128,1,27,0.803168,0.378132,0.539055,25368
128,1,28,0.803812,0.379103,0.537536,25368
128,1,29,0.804426,0.380013,0.536092,25368
128,1,30,0.805004,0.380915,0.534720,25368
128,1,31,0.805561,0.381760,0.533415,25368
128,1,32,0.806078,0.382536,0.532175,25368
128,1,33,0.806572,0.383254,0.530996,25368
128,1,34,0.807042,0.383896,0.529872,25368
128,1,35,0.807492,0.384586,0.528799,25368
128,1,36,0.807921,0.385214,0.527777,25368
128,1,37,0.808322,0.385792,0.526802,25368
128,1,38,0.808712,0.386385,0.525869,25368
128,1,39,0.809079,0.386931,0.524979,25368
128,1,40,0.809433,0.387475,0.524128,25368
