scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
4096,1,1,0.478197,0.137617,1.069115,25368
4096,1,5,0.601368,0.200827,0.726659,25368
4096,1,10,0.769568,0.338686,0.569540,25368
4096,1,15,0.793208,0.362365,0.542130,25368
4096,1,20,0.802116,0.370555,0.536256,25368
4096,1,25,0.798902,0.371989,0.619467,25368
4096,1,30,0.809447,0.379678,0.563086,25368
4096,1,35,0.809869,0.385751,0.538640,25368
4096,1,40,0.812876,0.385988,0.519689,25368
4096,1,45,0.813373,0.389176,0.516743,25368
4096,1,50,0.814895,0.389868,0.508832,25368
4096,1,51,0.814801,0.390907,0.511051,25368
4096,1,52,0.815260,0.390545,0.507874,25368
4096,1,53,0.815176,0.391474,0.510382,25368
4096,1,54,0.815597,0.391054,0.507205,25368
4096,1,55,0.815526,0.391979,0.509284,25368
4096,1,56,0.815915,0.391643,0.506479,25368
4096,1,57,0.815937,0.392561,0.507900,25368
4096,1,58,0.816213,0.392268,0.505672,25368
4096,1,59,0.816283,0.393066,0.506853,25368
4096,1,60,0.816506,0.392850,0.505109,25368
4096,1,61,0.816616,0.393599,0.506089,25368
4096,1,62,0.816779,0.393309,0.504600,25368
4096,1,63,0.816905,0.394058,0.505154,25368
4096,1,64,0.817086,0.394150,0.504256,25368
4096,1,65,0.817230,0.394687,0.504346,25368
4096,1,66,0.817353,0.394697,0.503877,25368
4096,1,67,0.817465,0.395068,0.503849,25368
4096,1,68,0.817554,0.395150,0.503575,25368
4096,1,69,0.817639,0.395254,0.503357,25368
4096,1,70,0.817735,0.395525,0.503371,25368
4096,1,71,0.817825,0.395689,0.503136,25368
4096,1,72,0.817914,0.395898,0.503150,25368
4096,1,73,0.817991,0.395948,0.502932,25368
4096,1,74,0.818052,0.396002,0.502799,25368
4096,1,75,0.818118,0.396170,0.502748,25368
4096,1,76,0.818170,0.396250,0.502651,25368
4096,1,77,0.818208,0.396323,0.502578,25368
4096,1,78,0.818244,0.396359,0.502470,25368
4096,1,79,0.818280,0.396385,0.502453,25368
4096,2,1,0.484299,0.136091,0.972677,25368
4096,2,2,0.517864,0.156481,0.873036,25368
4096,2,3,0.571742,0.199866,0.777241,25368
4096,2,4,0.626760,0.249110,0.716875,25368
4096,2,5,0.671363,0.285426,0.671723,25368
4096,2,6,0.710731,0.314322,0.636933,25368
4096,2,7,0.739463,0.334060,0.612866,25368
4096,2,8,0.758873,0.346970,0.595792,25368
4096,2,9,0.770817,0.355043,0.583888,25368
4096,2,10,0.778837,0.360566,0.574153,25368
4096,2,11,0.784366,0.364699,0.567204,25368
4096,2,12,0.789001,0.367793,0.559862,25368
4096,2,13,0.790641,0.369093,0.557886,25368
4096,2,14,0.794644,0.371217,0.553186,25368
4096,2,15,0.791021,0.369017,0.579028,25368
4096,2,16,0.797955,0.370961,0.620315,25368
4096,2,17,0.778949,0.356742,0.808705,25368
4096,2,18,0.798323,0.369168,0.753822,25368
4096,2,19,0.793004,0.375456,0.796104,25368
4096,2,20,0.802099,0.374222,0.702379,25368
4096,2,21,0.800419,0.385060,0.709431,25368
4096,2,22,0.804007,0.376738,0.669241,25368
4096,2,23,0.802636,0.387191,0.674462,25368
4096,2,24,0.805164,0.378117,0.650158,25368
4096,2,25,0.804023,0.388078,0.650035,25368
4096,2,26,0.806059,0.379249,0.629880,25368
4096,2,27,0.805256,0.388880,0.626820,25368
4096,2,28,0.806835,0.380115,0.611100,25368
4096,2,29,0.806035,0.388847,0.611784,25368
4096,2,30,0.807423,0.380843,0.598925,25368
4096,2,31,0.806931,0.389237,0.597116,25368
4096,2,32,0.808067,0.381700,0.582347,25368
4096,2,33,0.807723,0.389583,0.583950,25368
4096,2,34,0.808482,0.382069,0.572319,25368
4096,2,35,0.808329,0.389701,0.576120,25368
4096,2,36,0.809047,0.382826,0.562184,25368
4096,2,37,0.808993,0.389849,0.565424,25368
4096,2,38,0.809649,0.383918,0.551324,25368
4096,2,39,0.809737,0.390230,0.556337,25368
4096,2,40,0.810211,0.384795,0.542573,25368
4096,2,41,0.810388,0.390470,0.547215,25368
4096,2,42,0.810746,0.385887,0.534775,25368
4096,2,43,0.810893,0.390599,0.541396,25368
4096,2,44,0.811179,0.386640,0.530352,25368
4096,2,45,0.811507,0.390979,0.534849,25368
4096,2,46,0.811675,0.387557,0.524442,25368
4096,2,47,0.811892,0.391051,0.530409,25368
4096,2,48,0.812064,0.388206,0.520643,25368
4096,2,49,0.812343,0.391351,0.526634,25368
4096,2,50,0.812474,0.389021,0.517610,25368
4096,2,51,0.812729,0.391647,0.522866,25368
4096,2,52,0.812846,0.389813,0.515193,25368
4096,2,53,0.813115,0.392103,0.520348,25368
4096,2,54,0.813239,0.390627,0.513238,25368
4096,2,55,0.813515,0.392582,0.517437,25368
4096,2,56,0.813583,0.391269,0.511657,25368
4096,2,57,0.813815,0.393011,0.516320,25368
4096,2,58,0.813832,0.391677,0.510999,25368
4096,2,59,0.814135,0.393471,0.514705,25368
4096,2,60,0.814196,0.392440,0.509830,25368
4096,2,61,0.814478,0.393961,0.513391,25368
4096,2,62,0.814478,0.392943,0.509073,25368
4096,2,63,0.814759,0.394403,0.512512,25368
4096,2,64,0.814822,0.393790,0.508163,25368
4096,2,65,0.815058,0.394836,0.510606,25368
4096,2,66,0.815058,0.394274,0.507482,25368
4096,2,67,0.815304,0.395106,0.508957,25368
4096,2,68,0.815343,0.394965,0.507224,25368
4096,2,69,0.815479,0.395322,0.507528,25368
4096,2,70,0.815566,0.395466,0.507265,25368
4096,2,71,0.815670,0.395681,0.507146,25368
4096,2,72,0.815721,0.395735,0.506946,25368
4096,2,73,0.815788,0.395921,0.506930,25368
4096,2,74,0.815839,0.396005,0.506899,25368
