scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
256,1,1,0.591582,0.189292,0.879383,25368
256,1,2,0.692188,0.254012,0.808387,25368
256,1,3,0.738289,0.298625,0.660279,25368
256,1,4,0.765709,0.331531,0.716740,25368
256,1,5,0.796619,0.367376,0.704992,25368
256,1,6,0.807374,0.387978,0.562050,25368
256,1,7,0.795028,0.386237,0.724008,25368
256,1,8,0.807582,0.380043,0.743083,25368
256,1,9,0.812308,0.388877,0.588872,25368
256,1,10,0.802224,0.386644,0.709764,25368
256,1,11,0.815024,0.393156,0.516037,25368
256,1,12,0.809904,0.380071,0.583606,25368
256,1,13,0.811884,0.382982,0.525642,25368
256,1,14,0.814480,0.388894,0.515698,25368
256,1,15,0.813856,0.387925,0.547379,25368
256,1,16,0.814571,0.388233,0.532467,25368
256,1,17,0.815299,0.388595,0.510225,25368
256,1,18,0.815134,0.388457,0.510261,25368
256,1,19,0.815454,0.389809,0.518001,25368
256,1,20,0.816807,0.393138,0.513514,25368
256,1,21,0.818593,0.397410,0.502501,25368
256,1,22,0.820109,0.401281,0.501047,25368
256,1,23,0.821144,0.404251,0.507668,25368
256,1,24,0.821852,0.406296,0.509294,25368
256,1,25,0.822315,0.407727,0.502563,25368
256,1,26,0.822623,0.408973,0.496022,25368
256,1,27,0.822821,0.409755,0.496028,25368
256,1,28,0.822991,0.410663,0.498913,25368
256,1,29,0.823304,0.412015,0.498574,25368
256,1,30,0.823791,0.413876,0.495389,25368
256,1,31,0.824338,0.415493,0.493471,25368
256,1,32,0.824928,0.417045,0.493732,25368
256,1,33,0.825514,0.418292,0.494078,25368
256,1,34,0.825983,0.419111,0.493100,25368
256,1,35,0.826297,0.419620,0.491685,25368
256,1,36,0.826473,0.419704,0.491570,25368
256,1,37,0.826595,0.419619,0.492273,25368
256,1,38,0.826812,0.419890,0.491688,25368
256,1,39,0.827087,0.420338,0.490007,25368
256,1,40,0.827292,0.420386,0.489354,25368
256,1,41,0.827348,0.419712,0.490114,25368
256,1,42,0.827364,0.418991,0.490623,25368
256,1,43,0.827450,0.418887,0.489961,25368
256,1,44,0.827638,0.419078,0.488915,25368
256,1,45,0.827866,0.419445,0.488644,25368
256,2,1,0.332331,0.097611,1.188742,25368
256,2,2,0.562894,0.156962,0.875802,25368
256,2,3,0.695394,0.253798,0.706632,25368
256,2,4,0.758486,0.335111,0.743120,25368
256,2,5,0.797213,0.378036,0.654530,25368
256,2,6,0.805840,0.388324,0.635594,25368
256,2,7,0.809121,0.397356,0.638411,25368
256,2,8,0.811786,0.396729,0.556268,25368
256,2,9,0.809413,0.382686,0.568732,25368
256,2,10,0.791710,0.349056,0.544302,25368
256,2,11,0.799501,0.356418,0.524133,25368
256,2,12,0.812123,0.379857,0.521624,25368
256,2,13,0.815185,0.389310,0.506654,25368
256,2,14,0.815004,0.390960,0.513097,25368
256,2,15,0.813519,0.387507,0.507524,25368
256,2,16,0.812876,0.386310,0.511918,25368
256,2,17,0.815018,0.389615,0.504337,25368
256,2,18,0.816859,0.392493,0.504862,25368
256,2,19,0.817479,0.393568,0.502259,25368
256,2,20,0.817648,0.394158,0.500300,25368
256,2,21,0.817978,0.395035,0.502315,25368
256,2,22,0.818935,0.397395,0.498807,25368
256,2,23,0.819965,0.400016,0.498765,25368
256,2,24,0.821318,0.403086,0.497561,25368
256,2,25,0.822559,0.406024,0.495047,25368
256,2,26,0.823240,0.407683,0.495781,25368
256,2,27,0.823837,0.409373,0.494388,25368
256,2,28,0.824381,0.411082,0.493841,25368
256,2,29,0.824765,0.411985,0.493969,25368
256,2,30,0.825062,0.412250,0.492257,25368
256,2,31,0.825261,0.412387,0.492227,25368
256,2,32,0.825741,0.413365,0.491486,25368
256,2,33,0.826366,0.414890,0.490524,25368
256,2,34,0.826833,0.416128,0.490622,25368
256,2,35,0.827050,0.416618,0.489734,25368
256,2,36,0.827083,0.416823,0.489481,25368
256,2,37,0.827173,0.417187,0.489513,25368
256,2,38,0.827409,0.417840,0.488963,25368
256,2,39,0.827594,0.418391,0.489038,25368
256,2,40,0.827643,0.418686,0.488983,25368
256,2,41,0.827643,0.419090,0.488653,25368
256,2,42,0.827724,0.419726,0.488624,25368
256,2,43,0.827951,0.420557,0.488263,25368
256,2,44,0.828244,0.421550,0.488091,25368
256,2,45,0.828483,0.422478,0.487883,25368
256,3,1,0.356105,0.106349,1.202303,25368
256,3,2,0.538174,0.172918,0.893243,25368
256,3,3,0.704813,0.275893,0.685370,25368
256,3,4,0.763781,0.324522,0.721273,25368
256,3,5,0.794418,0.363104,0.650732,25368
256,3,6,0.802598,0.375581,0.644730,25368
256,3,7,0.812118,0.393649,0.618403,25368
