scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
64,4,34,0.804247,0.381222,0.531217,25368
64,4,35,0.804683,0.382199,0.530218,25368
64,4,36,0.805096,0.382980,0.529264,25368
64,4,37,0.805495,0.383720,0.528352,25368
64,4,38,0.805884,0.384498,0.527478,25368
64,4,39,0.806257,0.385210,0.526640,25368
64,4,40,0.806609,0.385865,0.525840,25368
64,4,41,0.806941,0.386509,0.525073,25368
64,4,42,0.807268,0.387102,0.524336,25368
64,4,43,0.807583,0.387724,0.523628,25368
64,4,44,0.807880,0.388314,0.522950,25368
64,4,45,0.808170,0.388892,0.522298,25368
64,4,46,0.808441,0.389455,0.521672,25368
64,4,47,0.808702,0.389838,0.521071,25368
64,4,48,0.808951,0.390333,0.520494,25368
64,4,49,0.809196,0.390803,0.519938,25368
64,4,50,0.809428,0.391246,0.519405,25368
64,4,51,0.809661,0.391727,0.518891,25368
64,4,52,0.809879,0.392181,0.518396,25368
64,4,53,0.810094,0.392583,0.517920,25368
64,4,54,0.810302,0.392936,0.517461,25368
64,4,55,0.810503,0.393286,0.517019,25368
64,4,56,0.810690,0.393664,0.516592,25368
64,4,57,0.810880,0.394017,0.516181,25368
64,4,58,0.811058,0.394350,0.515784,25368
64,4,59,0.811232,0.394690,0.515401,25368
64,4,60,0.811397,0.395028,0.515031,25368
64,4,61,0.811563,0.395355,0.514673,25368
64,4,62,0.811720,0.395666,0.514328,25368
64,4,63,0.811868,0.395918,0.513994,25368
64,4,64,0.812018,0.396201,0.513670,25368
64,4,65,0.812167,0.396455,0.513357,25368
64,4,66,0.812314,0.396712,0.513054,25368
64,4,67,0.812452,0.396977,0.512760,25368
64,4,68,0.812591,0.397221,0.512476,25368
64,4,69,0.812722,0.397437,0.512200,25368
64,4,70,0.812854,0.397643,0.511933,25368
64,4,71,0.812977,0.397858,0.511674,25368
64,4,72,0.813102,0.398073,0.511423,25368
64,4,73,0.813222,0.398342,0.511179,25368
64,4,74,0.813333,0.398535,0.510942,25368
64,4,75,0.813446,0.398742,0.510712,25368
64,4,76,0.813559,0.398926,0.510488,25368
64,4,77,0.813664,0.399133,0.510271,25368
64,4,78,0.813769,0.399321,0.510059,25368
64,4,79,0.813873,0.399511,0.509853,25368
64,4,80,0.813975,0.399662,0.509653,25368
64,5,1,0.653934,0.229803,0.655222,25368
64,5,2,0.719265,0.277842,0.639192,25368
64,5,3,0.748929,0.302953,0.627665,25368
64,5,4,0.764682,0.318689,0.617719,25368
64,5,5,0.774129,0.329712,0.609018,25368
64,5,6,0.780186,0.337997,0.601070,25368
64,5,7,0.784181,0.344089,0.594116,25368
64,5,8,0.787000,0.349012,0.587845,25368
64,5,9,0.789148,0.353140,0.582154,25368
64,5,10,0.790780,0.356094,0.577033,25368
64,5,11,0.792083,0.358967,0.572408,25368
64,5,12,0.793162,0.361375,0.568255,25368
64,5,13,0.794097,0.363516,0.564461,25368
64,5,14,0.794923,0.365327,0.561013,25368
64,5,15,0.795645,0.366949,0.557862,25368
64,5,16,0.796300,0.368445,0.554995,25368
64,5,17,0.796898,0.369674,0.552369,25368
64,5,18,0.797467,0.370816,0.549950,25368
64,5,19,0.797985,0.371894,0.547724,25368
