scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
16,1,1,0.540042,0.159970,1.015471,25368
16,1,2,0.544062,0.161230,0.887625,25368
16,1,3,0.599732,0.190801,0.782805,25368
16,1,4,0.665554,0.238576,0.689908,25368
16,1,5,0.719192,0.288662,0.626066,25368
16,1,6,0.752033,0.322823,0.587837,25368
16,1,7,0.772655,0.346417,0.565673,25368
16,1,8,0.783482,0.358611,0.551687,25368
16,1,9,0.790574,0.366712,0.543888,25368
16,1,10,0.795239,0.372076,0.539060,25368
16,1,11,0.799022,0.376770,0.538146,25368
16,1,12,0.801139,0.379179,0.562714,25368
16,1,13,0.801624,0.379972,0.617562,25368
16,1,14,0.806170,0.386154,0.566829,25368
16,1,15,0.809565,0.391811,0.521591,25368
16,1,16,0.809206,0.390099,0.516679,25368
16,1,17,0.809881,0.390388,0.516109,25368
16,1,18,0.810814,0.391896,0.513944,25368
16,1,19,0.811435,0.392429,0.512439,25368
16,1,20,0.811959,0.393128,0.511682,25368
16,1,21,0.812619,0.393914,0.510512,25368
16,1,22,0.813357,0.395082,0.509853,25368
16,1,23,0.813862,0.395614,0.508827,25368
16,1,24,0.813719,0.394970,0.508845,25368
16,1,25,0.814583,0.396334,0.507476,25368
16,1,26,0.815099,0.397010,0.506894,25368
16,1,27,0.815381,0.397361,0.506320,25368
16,1,28,0.815760,0.398178,0.505700,25368
16,1,29,0.816171,0.398788,0.504991,25368
16,1,30,0.816514,0.399255,0.504583,25368
16,1,31,0.816673,0.399335,0.504385,25368
16,1,32,0.816772,0.399454,0.504095,25368
16,1,33,0.817162,0.400213,0.503299,25368
16,1,34,0.817635,0.401285,0.503028,25368
16,1,35,0.817663,0.401072,0.502603,25368
16,1,36,0.817723,0.401125,0.502819,25368
16,1,37,0.818003,0.401567,0.502128,25368
16,1,38,0.818433,0.402523,0.501760,25368
16,1,39,0.818498,0.402339,0.501336,25368
16,1,40,0.818569,0.402245,0.501398,25368
16,1,41,0.818900,0.403230,0.501014,25368
16,1,42,0.819106,0.403422,0.500513,25368
16,1,43,0.819273,0.403790,0.500346,25368
16,1,44,0.819490,0.404257,0.500114,25368
16,1,45,0.819668,0.404373,0.499751,25368
16,1,46,0.819833,0.404720,0.499746,25368
16,1,47,0.819749,0.404219,0.500416,25368
16,1,48,0.820213,0.405585,0.499303,25368
16,1,49,0.820272,0.405694,0.499028,25368
16,1,50,0.820434,0.405959,0.498634,25368
16,1,51,0.820499,0.405751,0.498490,25368
16,1,52,0.820651,0.405900,0.498299,25368
16,1,53,0.820793,0.406548,0.498629,25368
16,1,54,0.820955,0.406845,0.497852,25368
16,1,55,0.821019,0.406813,0.497762,25368
16,1,56,0.821135,0.406936,0.497529,25368
16,1,57,0.821228,0.407127,0.497533,25368
16,1,58,0.821353,0.407404,0.497340,25368
16,1,59,0.821408,0.407381,0.497261,25368
16,1,60,0.821488,0.407597,0.496948,25368
16,1,61,0.821670,0.408188,0.496819,25368
16,1,62,0.821780,0.408485,0.496652,25368
16,1,63,0.821802,0.408336,0.496934,25368
16,1,64,0.821742,0.408060,0.497510,25368
16,1,65,0.822058,0.408911,0.496704,25368
16,1,66,0.822024,0.408782,0.496528,25368
16,1,67,0.822087,0.408599,0.496122,25368
16,1,68,0.822187,0.409013,0.496099,25368
16,1,69,0.822208,0.408800,0.496121,25368
16,1,70,0.822287,0.409073,0.495969,25368
16,1,71,0.822260,0.408933,0.496463,25368
16,1,72,0.822346,0.409352,0.496738,25368
16,1,73,0.822293,0.408956,0.497019,25368
16,1,74,0.822326,0.409144,0.497416,25368
16,1,75,0.822391,0.409153,0.496567,25368
16,1,76,0.822458,0.409479,0.496523,25368
16,1,77,0.822505,0.409448,0.495955,25368
16,1,78,0.822549,0.409546,0.495866,25368
16,1,79,0.822626,0.409632,0.495534,25368
16,1,80,0.822654,0.409727,0.495454,25368
16,2,1,0.545706,0.167530,0.803078,25368
16,2,2,0.615701,0.204441,0.713792,25368
16,2,3,0.667412,0.234302,0.665534,25368
16,2,4,0.714438,0.266891,0.619705,25368
16,2,5,0.749513,0.296413,0.584189,25368
16,2,6,0.771736,0.318940,0.559818,25368
16,2,7,0.785047,0.334994,0.544296,25368
16,2,8,0.793264,0.346336,0.534746,25368
16,2,9,0.798023,0.353371,0.528669,25368
16,2,10,0.800932,0.358272,0.524921,25368
16,2,11,0.803929,0.362687,0.522059,25368
16,2,12,0.805739,0.365901,0.519090,25368
16,2,13,0.806986,0.368214,0.516713,25368
16,2,14,0.808055,0.370173,0.515044,25368
16,2,15,0.809290,0.371706,0.514204,25368
16,2,16,0.810046,0.373283,0.512345,25368
16,2,17,0.810710,0.374812,0.510994,25368
16,2,18,0.811585,0.376717,0.509828,25368
16,2,19,0.812346,0.377824,0.509128,25368
16,2,20,0.812843,0.378736,0.508270,25368
16,2,21,0.813471,0.380667,0.507019,25368
16,2,22,0.814037,0.381595,0.506591,25368
16,2,23,0.814420,0.382581,0.505510,25368
16,2,24,0.814940,0.383486,0.504994,25368
16,2,25,0.815449,0.384893,0.504170,25368
16,2,26,0.815859,0.385723,0.503675,25368
16,2,27,0.816166,0.386564,0.503000,25368
16,2,28,0.816535,0.387220,0.502667,25368
16,2,29,0.816812,0.388224,0.502023,25368
16,2,30,0.817163,0.388807,0.501709,25368
16,2,31,0.817414,0.389977,0.501433,25368
16,2,32,0.817818,0.390455,0.501075,25368
16,2,33,0.817999,0.391376,0.500347,25368
16,2,34,0.818274,0.391601,0.501186,25368
16,2,35,0.818746,0.393360,0.499553,25368
16,2,36,0.818956,0.393778,0.499154,25368
16,2,37,0.819111,0.393856,0.499506,25368
16,2,38,0.819428,0.394937,0.498777,25368
16,2,39,0.819581,0.394909,0.498940,25368
16,2,40,0.819805,0.395843,0.498116,25368
16,2,41,0.819908,0.395751,0.498056,25368
16,2,42,0.820262,0.397032,0.497638,25368
16,2,43,0.820504,0.397521,0.497198,25368
16,2,44,0.820656,0.397826,0.497013,25368
16,2,45,0.820774,0.398126,0.496868,25368
16,2,46,0.821128,0.399389,0.496457,25368
16,2,47,0.821170,0.399358,0.496290,25368
16,2,48,0.821280,0.399616,0.496145,25368
16,2,49,0.821301,0.399504,0.496029,25368
16,2,50,0.821529,0.400461,0.496124,25368
16,2,51,0.821531,0.400223,0.496468,25368
16,2,52,0.821843,0.401175,0.495379,25368
16,2,53,0.821931,0.401301,0.495479,25368
16,2,54,0.822139,0.401908,0.494978,25368
16,2,55,0.822325,0.402596,0.494967,25368
16,2,56,0.822402,0.402601,0.494716,25368
16,2,57,0.822521,0.403004,0.494572,25368
16,2,58,0.822598,0.403064,0.494549,25368
16,2,59,0.822761,0.403584,0.494210,25368
16,2,60,0.822907,0.403949,0.494151,25368
16,2,61,0.823080,0.404442,0.493906,25368
16,2,62,0.823117,0.404559,0.493979,25368
16,2,63,0.823371,0.405396,0.493654,25368
16,2,64,0.823262,0.404887,0.493710,25368
16,2,65,0.823324,0.404876,0.493620,25368
16,2,66,0.823488,0.405312,0.493306,25368
16,2,67,0.823622,0.405681,0.493234,25368
16,2,68,0.823653,0.405743,0.493348,25368
16,2,69,0.823791,0.406099,0.493005,25368
16,2,70,0.823855,0.406248,0.492932,25368
16,2,71,0.823946,0.406615,0.492835,25368
16,2,72,0.823980,0.406744,0.492776,25368
16,2,73,0.823945,0.406583,0.492793,25368
16,2,74,0.823986,0.406614,0.492714,25368
16,2,75,0.824054,0.406770,0.492652,25368
16,2,76,0.824079,0.406814,0.492636,25368
16,2,77,0.824117,0.406913,0.492593,25368
