scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
1024,1,1,0.532050,0.156633,0.927200,25368
1024,1,2,0.654768,0.229081,0.712086,25368
1024,1,3,0.729593,0.294444,0.674608,25368
1024,1,4,0.772978,0.336726,0.633083,25368
1024,1,5,0.795733,0.368122,0.566102,25368
1024,1,6,0.803212,0.378330,0.580070,25368
1024,1,7,0.806738,0.381692,0.558776,25368
1024,1,8,0.804650,0.372721,0.536114,25368
1024,1,9,0.802285,0.363709,0.538491,25368
1024,1,10,0.796830,0.354926,0.549530,25368
1024,1,11,0.807710,0.369404,0.552211,25368
1024,1,12,0.812245,0.383238,0.521396,25368
1024,1,13,0.814852,0.389431,0.511098,25368
1024,1,14,0.815484,0.389457,0.517867,25368
1024,1,15,0.818272,0.395791,0.500479,25368
1024,1,16,0.819042,0.399402,0.511782,25368
1024,1,17,0.819952,0.401091,0.497763,25368
1024,1,18,0.820060,0.401752,0.504401,25368
1024,1,19,0.821734,0.405716,0.496294,25368
1024,1,20,0.823330,0.409932,0.500172,25368
1024,1,21,0.823899,0.410433,0.496384,25368
1024,1,22,0.822930,0.406653,0.495231,25368
1024,1,23,0.822601,0.405127,0.497134,25368
1024,1,24,0.823682,0.407893,0.494106,25368
1024,1,25,0.824493,0.410413,0.496734,25368
1024,1,26,0.824781,0.411522,0.493517,25368
1024,1,27,0.824764,0.411490,0.492220,25368
1024,1,28,0.825071,0.412233,0.492628,25368
1024,1,29,0.825803,0.414426,0.490674,25368
1024,1,30,0.826424,0.416325,0.491621,25368
1024,1,31,0.826888,0.417973,0.490888,25368
1024,1,32,0.827085,0.418995,0.489198,25368
1024,1,33,0.827181,0.419566,0.489776,25368
1024,1,34,0.827612,0.420721,0.488759,25368
1024,1,35,0.828135,0.421726,0.488893,25368
1024,1,36,0.828310,0.421809,0.489242,25368
1024,1,37,0.828124,0.421090,0.488114,25368
1024,1,38,0.827777,0.419992,0.488326,25368
1024,1,39,0.827724,0.419737,0.488380,25368
1024,1,40,0.827926,0.419974,0.488267,25368
1024,1,41,0.828068,0.420252,0.488707,25368
1024,1,42,0.828109,0.420629,0.488232,25368
1024,1,43,0.828121,0.420914,0.487964,25368
1024,1,44,0.828291,0.421584,0.487946,25368
1024,1,45,0.828568,0.422382,0.487843,25368
1024,2,1,0.707728,0.276168,0.691374,25368
1024,2,2,0.712252,0.277563,0.654837,25368
1024,2,3,0.742750,0.303431,0.608115,25368
1024,2,4,0.780253,0.341750,0.571520,25368
1024,2,5,0.793017,0.352033,0.550132,25368
1024,2,6,0.800851,0.366701,0.575027,25368
1024,2,7,0.791184,0.348344,0.605787,25368
1024,2,8,0.805772,0.376330,0.749468,25368
1024,2,9,0.814106,0.393962,0.541944,25368
1024,2,10,0.811515,0.394206,0.651361,25368
1024,2,11,0.812518,0.386447,0.773744,25368
1024,2,12,0.816338,0.395576,0.590662,25368
1024,2,13,0.813592,0.402275,0.636877,25368
1024,2,14,0.817496,0.406642,0.558054,25368
1024,2,15,0.818688,0.401337,0.507741,25368
1024,2,16,0.815500,0.393487,0.553407,25368
1024,2,17,0.815258,0.392497,0.539933,25368
1024,2,18,0.817188,0.395701,0.513349,25368
1024,2,19,0.818673,0.399447,0.515918,25368
1024,2,20,0.819087,0.401820,0.530050,25368
1024,2,21,0.819597,0.403556,0.531735,25368
1024,2,22,0.820219,0.405004,0.516164,25368
1024,2,23,0.820337,0.405295,0.500196,25368
1024,2,24,0.820126,0.405171,0.502482,25368
1024,2,25,0.820220,0.405260,0.514517,25368
1024,2,26,0.821107,0.406870,0.513169,25368
1024,2,27,0.822416,0.408702,0.500174,25368
1024,2,28,0.823298,0.409061,0.494364,25368
1024,2,29,0.823255,0.406440,0.499684,25368
1024,2,30,0.822684,0.402743,0.505537,25368
1024,2,31,0.822347,0.401351,0.504755,25368
1024,2,32,0.822606,0.403307,0.498836,25368
1024,2,33,0.823296,0.407433,0.493751,25368
1024,2,34,0.824034,0.411304,0.493923,25368
1024,2,35,0.824678,0.414595,0.496706,25368
1024,2,36,0.825216,0.416793,0.496144,25368
1024,2,37,0.825670,0.418602,0.492350,25368
1024,2,38,0.826046,0.419816,0.490529,25368
1024,2,39,0.826313,0.420753,0.492282,25368
1024,2,40,0.826510,0.421409,0.493795,25368
1024,2,41,0.826731,0.421700,0.492381,25368
1024,2,42,0.826944,0.422056,0.489889,25368
1024,2,43,0.827073,0.422323,0.488953,25368
1024,2,44,0.827162,0.422460,0.489641,25368
1024,2,45,0.827294,0.422753,0.489992,25368
1024,3,1,0.342621,0.098818,1.866575,25368
1024,3,2,0.469255,0.133272,0.964258,25368
1024,3,3,0.684476,0.249935,1.118744,25368
1024,3,4,0.739548,0.301086,0.868165,25368
1024,3,5,0.775892,0.350586,0.705932,25368
1024,3,6,0.798628,0.375871,0.658024,25368
1024,3,7,0.805045,0.375782,0.585082,25368
1024,3,8,0.807703,0.376651,0.609915,25368
1024,3,9,0.809668,0.377613,0.517632,25368
1024,3,10,0.803335,0.362667,0.569296,25368
1024,3,11,0.809714,0.373681,0.521783,25368
1024,3,12,0.812021,0.377819,0.513115,25368
