strategy,scaling_point,run,checkpoint_selection,selected_round,selected_checkpoint,threshold_regime,selected_threshold,minimum_validation_recall_requirement,validation_candidate_threshold_count,validation_eligible_threshold_count,validation_roc_auc,validation_average_precision,test_roc_auc,test_average_precision,validation_tp,validation_fp,validation_tn,validation_fn,validation_mcc,validation_recall,validation_specificity,validation_precision,validation_f1,validation_balanced_accuracy,test_tp,test_fp,test_tn,test_fn,test_mcc,test_recall,test_specificity,test_precision,test_f1,test_accuracy,test_balanced_accuracy,test_false_positive_rate,test_false_negative_rate,test_predicted_positive_rate,test_false_positives_per_1000_negatives,validation_n_samples,test_n_samples
SCAFFOLD,16,1,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_16_clients.json/SCAFFOLD/bestPRROC/run_1/model_round_80_run_1.pt,mcc_optimal,0.7006972432136536,,24663,,0.8199969344252703,0.4026856710515383,0.8166280507896924,0.39848772160878804,2262,3949,17884,1273,0.36968573869235966,0.6398868458274399,0.8191270095726653,0.3641925615842859,0.464190437102401,0.7295069277000525,4474,8154,35514,2595,0.35734430220790664,0.6329042297354647,0.813272877164056,0.3542920494140006,0.45428237802711074,0.7881427754892879,0.7230885534497604,0.18672712283594395,0.3670957702645353,0.24889134162445553,186.72712283594396,25368,50737
SCAFFOLD,16,1,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_16_clients.json/SCAFFOLD/bestPRROC/run_1/model_round_80_run_1.pt,minimum_recall,0.5702775716781616,0.8,24663,15080,0.8199969344252703,0.4026856710515383,0.8166280507896924,0.39848772160878804,2828,6815,15018,707,0.34805132035066405,0.8,0.6878578298905327,0.29326972933734313,0.429200182121718,0.7439289149452664,5680,13958,29710,1389,0.34400659042097576,0.8035082755693874,0.680360905010534,0.28923515632956515,0.42535664806979445,0.6975185761870035,0.7419345902899608,0.31963909498946597,0.19649172443061258,0.3870548120700869,319.63909498946595,25368,50737
SCAFFOLD,16,2,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_16_clients.json/SCAFFOLD/bestPRROC/run_2/model_round_80_run_2.pt,mcc_optimal,0.7070282101631165,,24662,,0.817295801594345,0.3982461752211377,0.8140517725193865,0.39149762639446745,2226,3984,17849,1309,0.36021222802203623,0.6297029702970297,0.8175239316630788,0.35845410628019325,0.4568496664956388,0.7236134509800543,4390,8154,35514,2679,0.34860595370217073,0.6210213608714104,0.813272877164056,0.34996811224489793,0.4476622648243512,0.7864871789818082,0.7171471190177332,0.18672712283594395,0.37897863912858964,0.24723574511697577,186.72712283594396,25368,50737
SCAFFOLD,16,2,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_16_clients.json/SCAFFOLD/bestPRROC/run_2/model_round_80_run_2.pt,minimum_recall,0.5661838054656982,0.8,24662,14946,0.817295801594345,0.3982461752211377,0.8140517725193865,0.39149762639446745,2828,6939,14894,707,0.3431644683406341,0.8,0.682178353867998,0.28954643186239376,0.4251992181626823,0.741089176933999,5683,14173,29495,1386,0.3401261186488382,0.8039326637431037,0.6754373912246955,0.28621071716357777,0.4221355617455896,0.6933401659538404,0.7396850274838995,0.3245626087753045,0.19606733625689632,0.3913514791966415,324.5626087753045,25368,50737
SCAFFOLD,16,3,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_16_clients.json/SCAFFOLD/bestPRROC/run_3/model_round_80_run_3.pt,mcc_optimal,0.7148647904396057,,24661,,0.8207093890222754,0.40388127329140494,0.8175616795037254,0.4038262002757643,2201,3732,18101,1334,0.3695465106210757,0.6226308345120226,0.829066092612101,0.37097589752233273,0.46493451626531473,0.7258484635620618,4339,7737,35931,2730,0.35503820658868984,0.6138067619182346,0.822822203902171,0.3593077177873468,0.45327761817706974,0.7937008494786842,0.7183144829102028,0.17717779609782902,0.3861932380817654,0.23801170743244576,177.17779609782903,25368,50737
SCAFFOLD,16,3,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_16_clients.json/SCAFFOLD/bestPRROC/run_3/model_round_80_run_3.pt,minimum_recall,0.5638826489448547,0.8,24661,15107,0.8207093890222754,0.40388127329140494,0.8175616795037254,0.4038262002757643,2828,6779,15054,707,0.3494815763573759,0.8,0.6895067100261073,0.2943686894972416,0.4303758940800487,0.7447533550130536,5672,13768,29900,1397,0.34695170375773726,0.8023765737728109,0.6847119171933681,0.2917695473251029,0.42793013693462595,0.7011057019532096,0.7435442454830895,0.3152880828066319,0.1976234262271891,0.3831523345881704,315.2880828066319,25368,50737
SCAFFOLD,16,4,highest_validation_average_precision,79,result/splits_iid_scaling/splits_iid_16_clients.json/SCAFFOLD/bestPRROC/run_4/model_round_79_run_4.pt,mcc_optimal,0.6879209876060486,,24661,,0.8200449457826678,0.4065758476286561,0.8182474682325349,0.40493351021284407,2356,4357,17476,1179,0.3665522384982549,0.6664780763790665,0.8004397013694866,0.35096082228511843,0.4597970335675254,0.7334588888742766,4752,9116,34552,2317,0.36012088775919016,0.6722308671665016,0.7912430154804433,0.34265935967695416,0.45393322825619714,0.7746614896426671,0.7317369413234724,0.2087569845195567,0.3277691328334984,0.27333109959201374,208.7569845195567,25368,50737
SCAFFOLD,16,4,highest_validation_average_precision,79,result/splits_iid_scaling/splits_iid_16_clients.json/SCAFFOLD/bestPRROC/run_4/model_round_79_run_4.pt,minimum_recall,0.5690394639968872,0.8,24661,15103,0.8200449457826678,0.4065758476286561,0.8182474682325349,0.40493351021284407,2828,6795,15038,707,0.34884525922027826,0.8,0.6887738744102964,0.29387924763587236,0.42985256117951054,0.7443869372051481,5707,14027,29641,1362,0.3452903944494623,0.8073277691328336,0.6787808005862417,0.28919631093544135,0.42584785285229265,0.6966907779332637,0.7430542848595376,0.3212191994137583,0.19267223086716645,0.38894692236434947,321.2191994137583,25368,50737
SCAFFOLD,16,5,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_16_clients.json/SCAFFOLD/bestPRROC/run_5/model_round_80_run_1.pt,mcc_optimal,0.6827667355537415,,24665,,0.8171027844060719,0.39403461496325953,0.8133274255768002,0.3881361898533634,2355,4407,17426,1180,0.36368709725706755,0.6661951909476662,0.7981495900700774,0.3482697426796806,0.457414781004176,0.7321723905088717,4659,9026,34642,2410,0.352967492857964,0.6590748337812986,0.7933040212512595,0.3404457435147972,0.44897369181844465,0.7746023611959714,0.726189427516279,0.20669597874874046,0.3409251662187014,0.2697242643435757,206.69597874874046,25368,50737
SCAFFOLD,16,5,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_16_clients.json/SCAFFOLD/bestPRROC/run_5/model_round_80_run_1.pt,minimum_recall,0.5627253651618958,0.8,24665,14993,0.8171027844060719,0.39403461496325953,0.8133274255768002,0.3881361898533634,2828,6898,14935,707,0.34477357383850193,0.8,0.6840562451335135,0.2907670162451162,0.4265138375688108,0.7420281225667568,5642,14011,29657,1427,0.33927425355857516,0.7981326920356486,0.6791472016121645,0.2870808527960108,0.4222737819025522,0.6957250133039005,0.7386399468239065,0.32085279838783554,0.20186730796435137,0.38735045430356546,320.85279838783555,25368,50737
SCAFFOLD,32,1,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_32_clients.json/SCAFFOLD/bestPRROC/run_1/model_round_80_run_1.pt,mcc_optimal,0.6864193677902222,,24659,,0.8158271049540193,0.3959081688726259,0.8129737898221555,0.3896929734392921,2252,4123,17710,1283,0.3578502502585745,0.637057991513437,0.8111574222507214,0.3532549019607843,0.4544904137235116,0.7241077068820791,4500,8551,35117,2569,0.34918425730714014,0.6365822605743386,0.8041815517083448,0.34480116466171173,0.44731610337972166,0.7808305575812523,0.7203819061413417,0.19581844829165518,0.36341773942566136,0.25722845260855,195.8184482916552,25368,50737
SCAFFOLD,32,1,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_32_clients.json/SCAFFOLD/bestPRROC/run_1/model_round_80_run_1.pt,minimum_recall,0.5616441965103149,0.8,24659,14985,0.8158271049540193,0.3959081688726259,0.8129737898221555,0.3896929734392921,2828,6909,14924,707,0.3443412182269168,0.8,0.6835524206476434,0.29043853342918763,0.42616033755274263,0.7417762103238217,5662,14006,29662,1407,0.34131898638016794,0.8009619465270901,0.6792617019327654,0.2878787878787879,0.4235329318921345,0.696217750359698,0.7401118242299277,0.32073829806723464,0.19903805347290993,0.38764609653704396,320.73829806723467,25368,50737
SCAFFOLD,32,2,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_32_clients.json/SCAFFOLD/bestPRROC/run_2/model_round_80_run_2.pt,mcc_optimal,0.6924542188644409,,24656,,0.8144754793215906,0.3966308247022142,0.8127670915563159,0.3877588731928007,2207,3976,17857,1328,0.35670384866412347,0.6243281471004243,0.8178903494709843,0.3569464661167718,0.4542086849145915,0.7211092482857042,4402,8131,35537,2667,0.3504946151490438,0.6227189135662753,0.8137995786388202,0.3512327455517434,0.44913784307723703,0.7871770108599248,0.7182592461025478,0.18620042136117976,0.3772810864337247,0.24701894081242487,186.20042136117976,25368,50737
SCAFFOLD,32,2,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_32_clients.json/SCAFFOLD/bestPRROC/run_2/model_round_80_run_2.pt,minimum_recall,0.5533872246742249,0.8,24656,14769,0.8144754793215906,0.3966308247022142,0.8127670915563159,0.3877588731928007,2828,7120,14713,707,0.3361376744396638,0.8,0.6738881509641369,0.2842782468837957,0.4194912111547875,0.7369440754820684,5688,14466,29202,1381,0.3349951711508105,0.804639977365964,0.6687276724374829,0.282226853230128,0.41788193806707563,0.6876638350710527,0.7366838249017235,0.3312723275625171,0.19536002263403596,0.3972249049017482,331.27232756251715,25368,50737
SCAFFOLD,32,3,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_32_clients.json/SCAFFOLD/bestPRROC/run_3/model_round_80_run_3.pt,mcc_optimal,0.7101534605026245,,24659,,0.8172431257952631,0.3917723598321579,0.8139947798997705,0.3893081040903695,2143,3654,18179,1392,0.36196900166412915,0.6062234794908062,0.8326386662391793,0.36967396929446267,0.45927989712816114,0.7194310728649927,4230,7595,36073,2839,0.3476613634096324,0.5983873249398783,0.8260740130072364,0.3577167019027484,0.44776119402985076,0.794351262392337,0.7122306689735574,0.17392598699276363,0.40161267506012166,0.2330646273922384,173.92598699276363,25368,50737
SCAFFOLD,32,3,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_32_clients.json/SCAFFOLD/bestPRROC/run_3/model_round_80_run_3.pt,minimum_recall,0.5672159790992737,0.8,24659,15113,0.8172431257952631,0.3917723598321579,0.8139947798997705,0.3893081040903695,2828,6765,15068,707,0.3500392084019374,0.8,0.6901479411899418,0.294798290420098,0.4308348567946374,0.7450739705949709,5666,13939,29729,1403,0.3430144400997194,0.8015277974253784,0.6807960062288174,0.2890079061463912,0.42483317087800854,0.6976171235981631,0.7411619018270978,0.3192039937711826,0.19847220257462161,0.38640439915643415,319.2039937711826,25368,50737
SCAFFOLD,32,4,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_32_clients.json/SCAFFOLD/bestPRROC/run_4/model_round_80_run_4.pt,mcc_optimal,0.6878803372383118,,24656,,0.8141366788954939,0.39002516420120026,0.8105287471576741,0.38364113524934634,2232,4010,17823,1303,0.35999536535381343,0.6314002828854314,0.8163330737873861,0.35757769945530277,0.45658177355016877,0.7238666783364087,4393,8386,35282,2676,0.3425535427902049,0.6214457490451266,0.8079600622881744,0.34376711792785036,0.44266424828698103,0.7819737075507026,0.7147029056666505,0.1920399377118256,0.3785542509548734,0.2518674734414727,192.0399377118256,25368,50737
SCAFFOLD,32,4,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_32_clients.json/SCAFFOLD/bestPRROC/run_4/model_round_80_run_4.pt,minimum_recall,0.5581105351448059,0.8,24656,14914,0.8141366788954939,0.39002516420120026,0.8105287471576741,0.38364113524934634,2828,6973,14860,707,0.34183503546324906,0.8,0.6806210781843998,0.2885419855116825,0.4241151769646071,0.7403105390921999,5698,14323,29345,1371,0.33869992356095413,0.8060546046116848,0.6720023816066685,0.28460116877278857,0.420671834625323,0.6906793858525336,0.7390284931091766,0.3279976183933315,0.19394539538831523,0.3946035437649053,327.99761839333155,25368,50737
SCAFFOLD,32,5,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_32_clients.json/SCAFFOLD/bestPRROC/run_5/model_round_80_run_1.pt,mcc_optimal,0.7071291208267212,,24660,,0.8175343489161747,0.4004249542501789,0.8128073391721921,0.3926827122792544,2157,3654,18179,1378,0.3649258105080294,0.6101838755304102,0.8326386662391793,0.3711925658234383,0.4615878450674085,0.7214112708847947,4222,7551,36117,2847,0.34809392866893174,0.5972556231433017,0.8270816158285244,0.35861717489170136,0.44814775501539117,0.7950608037526854,0.712168619485913,0.17291838417147565,0.4027443768566983,0.23203973431617952,172.91838417147565,25368,50737
SCAFFOLD,32,5,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_32_clients.json/SCAFFOLD/bestPRROC/run_5/model_round_80_run_1.pt,minimum_recall,0.5526565313339233,0.8,24660,15077,0.8175343489161747,0.4004249542501789,0.8128073391721921,0.3926827122792544,2828,6810,15023,707,0.3482496537153092,0.8,0.6880868410204736,0.2934218717576261,0.4293630911713353,0.7440434205102369,5648,13900,29768,1421,0.34202377029451675,0.798981468383081,0.6816891087295044,0.28892981379169225,0.42439042717060527,0.698031022725033,0.7403352885562927,0.3183108912704956,0.20101853161691896,0.38528095866921575,318.31089127049563,25368,50737
SCAFFOLD,64,1,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_64_clients.json/SCAFFOLD/bestPRROC/run_1/model_round_80_run_1.pt,mcc_optimal,0.6361967325210571,,24662,,0.8157496233949219,0.3988328767412732,0.8119780776056706,0.3910504742856794,2437,4881,16952,1098,0.3560779816836204,0.6893917963224894,0.7764393349516786,0.3330144848319213,0.4490924168432691,0.732915565637084,4880,10062,33606,2189,0.34940182534628356,0.6903380959117272,0.7695795548227535,0.3265961718645429,0.44341465630820953,0.7585391331769714,0.7299588253672404,0.23042044517724647,0.30966190408827277,0.2944990835090762,230.42044517724648,25368,50737
SCAFFOLD,64,1,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_64_clients.json/SCAFFOLD/bestPRROC/run_1/model_round_80_run_1.pt,minimum_recall,0.5474441051483154,0.8,24662,14970,0.8157496233949219,0.3988328767412732,0.8119780776056706,0.3910504742856794,2828,6911,14922,707,0.344262659028593,0.8,0.6834608161956671,0.2903788890029777,0.42609612776857014,0.7417304080978335,5672,14103,29565,1397,0.34040920451810047,0.8023765737728109,0.677040395713108,0.286826801517067,0.4225897779764566,0.6945030254055226,0.7397084847429595,0.32295960428689197,0.1976234262271891,0.3897550111358575,322.959604286892,25368,50737
SCAFFOLD,64,2,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_64_clients.json/SCAFFOLD/bestPRROC/run_2/model_round_80_run_1.pt,mcc_optimal,0.6922376751899719,,24654,,0.8167246342316508,0.4026171313958408,0.81212429430451,0.3943412311954632,2265,4023,17810,1270,0.36611809929591765,0.6407355021216408,0.8157376448495397,0.36020992366412213,0.4611625776239438,0.7282365734855902,4451,8311,35357,2618,0.3506238191650839,0.629650587070307,0.8096775670971879,0.3487697853001097,0.4488931470929353,0.7845950686875456,0.7196640770837475,0.19032243290281214,0.37034941292969303,0.25153241224353035,190.32243290281215,25368,50737
SCAFFOLD,64,2,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_64_clients.json/SCAFFOLD/bestPRROC/run_2/model_round_80_run_1.pt,minimum_recall,0.5657235980033875,0.8,24654,15036,0.8167246342316508,0.4026171313958408,0.81212429430451,0.3943412311954632,2828,6848,14985,707,0.346744837244149,0.8,0.6863463564329226,0.29226953286482016,0.428128075088941,0.7431731782164613,5632,13996,29672,1437,0.33859222271004197,0.7967180647899279,0.6794907025739672,0.286937028734461,0.4219200659250103,0.69582356071506,0.7381043836819475,0.32050929742603285,0.2032819352100721,0.3868577172477679,320.50929742603284,25368,50737
SCAFFOLD,64,3,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_64_clients.json/SCAFFOLD/bestPRROC/run_3/model_round_80_run_1.pt,mcc_optimal,0.6789442896842957,,24660,,0.8137877592222977,0.3949958388086285,0.8106725617632127,0.389956353935263,2232,4030,17803,1303,0.3588723427655719,0.6314002828854314,0.8154170292676224,0.3564356435643564,0.4556496886802082,0.7234086560765269,4416,8317,35351,2653,0.3468246859910154,0.6246993917102843,0.8095401667124668,0.34681536165868215,0.44601555398444603,0.7837869799160376,0.7171197792113755,0.19045983328753324,0.3753006082897157,0.2509608372588052,190.45983328753323,25368,50737
SCAFFOLD,64,3,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_64_clients.json/SCAFFOLD/bestPRROC/run_3/model_round_80_run_1.pt,minimum_recall,0.5427106022834778,0.8,24660,14881,0.8137877592222977,0.3949958388086285,0.8106725617632127,0.389956353935263,2828,7006,14827,707,0.3405489466663053,0.8,0.6791096047267897,0.2875737238153346,0.4230682923180492,0.7395548023633949,5676,14299,29369,1393,0.3370197696362513,0.8029424246710992,0.6725519831455528,0.2841551939924906,0.41976039047478186,0.6907188048169974,0.7377472039083259,0.32744801685444724,0.19705757532890078,0.3936969075822378,327.44801685444725,25368,50737
SCAFFOLD,64,4,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_64_clients.json/SCAFFOLD/bestPRROC/run_4/model_round_80_run_1.pt,mcc_optimal,0.6569988131523132,,24655,,0.8139754641297632,0.39966200515991984,0.8113836785654869,0.39105338370625947,2374,4604,17229,1161,0.3572811009990722,0.6715700141442715,0.7891265515504053,0.3402120951562052,0.4516313136117188,0.7303482828473384,4749,9499,34169,2320,0.3500460237998063,0.6718064789927854,0.7824722909224145,0.33330993823694555,0.44555988178449124,0.767053629501153,0.7271393849576,0.21752770907758545,0.32819352100721455,0.2808207028401364,217.52770907758546,25368,50737
SCAFFOLD,64,4,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_64_clients.json/SCAFFOLD/bestPRROC/run_4/model_round_80_run_1.pt,minimum_recall,0.5607477426528931,0.8,24655,14894,0.8139754641297632,0.39966200515991984,0.8113836785654869,0.39105338370625947,2828,6997,14836,707,0.3408992860518722,0.8,0.6795218247606833,0.28783715012722644,0.4233532934131736,0.7397609123803417,5672,14196,29472,1397,0.33861183314936366,0.8023765737728109,0.6749106897499313,0.2854841956915643,0.42113078665033227,0.6926700435579557,0.7386436317613712,0.3250893102500687,0.1976234262271891,0.39158799298342434,325.0893102500687,25368,50737
SCAFFOLD,64,5,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_64_clients.json/SCAFFOLD/bestPRROC/run_5/model_round_80_run_2.pt,mcc_optimal,0.7072818875312805,,24657,,0.8136311700279043,0.39610626460466236,0.8110027224415173,0.3916074993504666,2124,3668,18165,1411,0.35711546827689034,0.6008486562942008,0.8319974350753446,0.36671270718232046,0.4554519137986491,0.7164230456847727,4240,7746,35922,2829,0.3443693738026847,0.5998019521855991,0.8226161033250893,0.3537460370432171,0.4450275518236683,0.7915722253976388,0.7112090277553442,0.17738389667491072,0.40019804781440094,0.2362378540315746,177.38389667491072,25368,50737
SCAFFOLD,64,5,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_64_clients.json/SCAFFOLD/bestPRROC/run_5/model_round_80_run_2.pt,minimum_recall,0.5611069798469543,0.8,24657,14856,0.8136311700279043,0.39610626460466236,0.8110027224415173,0.3916074993504666,2828,7020,14813,707,0.340004585725616,0.8,0.6784683735629552,0.28716490658001625,0.4226257191959949,0.7392341867814776,5656,14296,29372,1413,0.33513095863367615,0.8001131701796577,0.6726206833379134,0.2834803528468324,0.4186373561304171,0.6903837436190551,0.7363669267587856,0.32737931666208664,0.19988682982034234,0.3932435894909041,327.37931666208664,25368,50737
SCAFFOLD,128,1,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_128_clients.json/SCAFFOLD/bestPRROC/run_1/model_round_80_run_1.pt,mcc_optimal,0.6632198691368103,,24658,,0.8164592728485246,0.39801338378614326,0.812327586230355,0.38992053167973306,2361,4477,17356,1174,0.3612236958487199,0.6678925035360679,0.7949434342509046,0.3452763966071951,0.4552202834281307,0.7314179688934863,4639,9191,34477,2430,0.34666267068913237,0.6562455792898572,0.7895255106714298,0.3354302241503977,0.4439446863486291,0.7709561069830696,0.7228855449806435,0.21047448932857016,0.34375442071014284,0.27258213926720143,210.47448932857014,25368,50737
SCAFFOLD,128,1,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_128_clients.json/SCAFFOLD/bestPRROC/run_1/model_round_80_run_1.pt,minimum_recall,0.5567482113838196,0.8,24658,14912,0.8164592728485246,0.39801338378614326,0.812327586230355,0.38992053167973306,2828,6968,14865,707,0.3420302609631928,0.8,0.6808500893143407,0.28868926092282565,0.42427424799339886,0.7404250446571703,5655,14089,29579,1414,0.3390255686315414,0.7999717074550856,0.6773609966107905,0.28641612641815234,0.42181031589154516,0.6944438969588269,0.7386663520329381,0.3226390033892095,0.2000282925449144,0.3891440171866685,322.6390033892095,25368,50737
SCAFFOLD,128,2,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_128_clients.json/SCAFFOLD/bestPRROC/run_2/model_round_80_run_2.pt,mcc_optimal,0.6619036197662354,,24660,,0.8167928192993348,0.3951544226552276,0.8118322269709484,0.38869629607807377,2316,4241,17592,1219,0.36459786352941387,0.6551626591230552,0.8057527595841157,0.3532103095928016,0.4589774078478002,0.7304577093535854,4556,8692,34976,2513,0.3511875912471257,0.6445041731503749,0.8009526426673995,0.34390096618357485,0.44849141113353347,0.7791552515915406,0.7227284079088871,0.19904735733260048,0.3554958268496251,0.2611112206082346,199.04735733260048,25368,50737
SCAFFOLD,128,2,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_128_clients.json/SCAFFOLD/bestPRROC/run_2/model_round_80_run_2.pt,minimum_recall,0.5472934246063232,0.8,24660,15106,0.8167928192993348,0.3951544226552276,0.8118322269709484,0.38869629607807377,2828,6773,15060,707,0.34972046363899006,0.8,0.6897815233820364,0.29455265076554527,0.43057247259439707,0.7448907616910182,5633,13858,29810,1436,0.3413849984333625,0.7968595275145,0.682650911422552,0.28900518187881585,0.42417168674698796,0.6985631787452944,0.739755219468526,0.31734908857744804,0.20314047248550005,0.38415751818199734,317.349088577448,25368,50737
SCAFFOLD,128,3,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_128_clients.json/SCAFFOLD/bestPRROC/run_3/model_round_80_run_3.pt,mcc_optimal,0.6437990665435791,,24654,,0.8154349938465001,0.39728231655592117,0.8114659652437606,0.3923133725498803,2437,4782,17051,1098,0.36101234481404254,0.6893917963224894,0.7809737553245087,0.337581382462945,0.4532267063418263,0.735182775823499,4790,9691,33977,2279,0.3494083080270286,0.6776064507002405,0.7780754786113401,0.33077826116980874,0.4445475638051044,0.7640774976841358,0.7278409646557903,0.22192452138865992,0.3223935492997595,0.2854130122001695,221.9245213886599,25368,50737
SCAFFOLD,128,3,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_128_clients.json/SCAFFOLD/bestPRROC/run_3/model_round_80_run_3.pt,minimum_recall,0.547397792339325,0.8,24654,15002,0.8154349938465001,0.39728231655592117,0.8114659652437606,0.3923133725498803,2828,6870,14963,707,0.345876262610332,0.8,0.6853387074611826,0.2916065168075892,0.4274163077155596,0.7426693537305913,5631,13988,29680,1438,0.3386505764181238,0.7965766020653557,0.6796739030869287,0.28701768693613333,0.42198741007194246,0.6959615270906834,0.7381252525761421,0.32032609691307135,0.20342339793464426,0.3866803319076808,320.32609691307135,25368,50737
SCAFFOLD,128,4,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_128_clients.json/SCAFFOLD/bestPRROC/run_4/model_round_80_run_4.pt,mcc_optimal,0.6833683252334595,,24657,,0.8142954966564699,0.3917902587575172,0.8087667283040892,0.38155718330860866,2220,4085,17748,1315,0.353310754337475,0.628005657708628,0.8128979068382723,0.352101506740682,0.45121951219512196,0.7204517822734502,4408,8453,35215,2661,0.34229697141416027,0.6235676899137077,0.8064257579921223,0.34274162195785707,0.44234821876567987,0.7809488144746437,0.714996723952915,0.19357424200787765,0.3764323100862923,0.25348365098448866,193.57424200787764,25368,50737
SCAFFOLD,128,4,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_128_clients.json/SCAFFOLD/bestPRROC/run_4/model_round_80_run_4.pt,minimum_recall,0.55379319190979,0.8,24657,14922,0.8142954966564699,0.3917902587575172,0.8087667283040892,0.38155718330860866,2828,6949,14884,707,0.3427729954366292,0.8,0.6817203316081162,0.28925028127237395,0.4248798076923077,0.7408601658040581,5632,14229,29439,1437,0.334082253718604,0.7967180647899279,0.6741549876339654,0.2835708171793968,0.4182695878202748,0.6912312513550269,0.7354365262119467,0.3258450123660346,0.2032819352100721,0.39145002660780104,325.84501236603455,25368,50737
SCAFFOLD,128,5,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_128_clients.json/SCAFFOLD/bestPRROC/run_5/model_round_80_run_5.pt,mcc_optimal,0.6471404433250427,,24657,,0.8131253955462746,0.3859054796991694,0.8094140608635436,0.37711878652305636,2486,5074,16759,1049,0.35650694865603944,0.7032531824611032,0.7675995053359593,0.3288359788359788,0.4481297881928797,0.7354263438985313,4954,10355,33313,2115,0.3498071579087061,0.7008063375300608,0.7628698360355409,0.3236004964400026,0.4427562784878005,0.7542227565681849,0.7318380867828009,0.23713016396445907,0.29919366246993917,0.30173246348818417,237.1301639644591,25368,50737
SCAFFOLD,128,5,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_128_clients.json/SCAFFOLD/bestPRROC/run_5/model_round_80_run_5.pt,minimum_recall,0.5696192383766174,0.8,24657,14933,0.8131253955462746,0.3859054796991694,0.8094140608635436,0.37711878652305636,2828,6950,14883,707,0.3427338694270597,0.8,0.681674529382128,0.28922069952955615,0.42484789303688125,0.740837264691064,5633,14085,29583,1436,0.3369609239599215,0.7968595275145,0.6774525968672712,0.2856780606552389,0.4205771456303431,0.6940891262786527,0.7371560621908856,0.3225474031327288,0.20314047248550005,0.38863157064863907,322.5474031327288,25368,50737
SCAFFOLD,256,1,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_256_clients.json/SCAFFOLD/bestPRROC/run_1/model_round_80_run_1.pt,mcc_optimal,0.6645228266716003,,24648,,0.8125697828009208,0.3866448969605405,0.8102175975171807,0.38414329641969,2358,4516,17317,1177,0.3585739859686465,0.667043847241867,0.7931571474373654,0.34303171370381147,0.4530694591219137,0.7301004973396162,4643,9289,34379,2426,0.344567384114047,0.6568114301881455,0.7872813043876523,0.3332615561297732,0.44216942050378555,0.7691034156532708,0.722046367287899,0.21271869561234769,0.3431885698118545,0.27459250645485545,212.7186956123477,25368,50737
SCAFFOLD,256,1,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_256_clients.json/SCAFFOLD/bestPRROC/run_1/model_round_80_run_1.pt,minimum_recall,0.5522292256355286,0.8,24648,14906,0.8125697828009208,0.3866448969605405,0.8102175975171807,0.38414329641969,2828,6975,14858,707,0.34175697213574696,0.8,0.6805294737324235,0.28848311741303684,0.4240515819463188,0.7402647368662117,5676,14265,29403,1393,0.33767273117350965,0.8029424246710992,0.6733305853256389,0.2846396870768768,0.42028878193261754,0.6913889272128821,0.738136504998369,0.32666941467436106,0.19705757532890078,0.39302678518635314,326.66941467436106,25368,50737
