scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
4,1,1,0.418227,0.122885,1.128933,25368
4,1,2,0.518982,0.175001,0.936018,25368
4,1,3,0.674538,0.278409,0.703351,25368
4,1,4,0.769540,0.345786,0.613757,25368
4,1,5,0.793523,0.358193,0.591042,25368
4,1,6,0.794255,0.354406,0.593837,25368
4,1,7,0.787646,0.343291,0.595656,25368
4,1,8,0.798181,0.355092,0.574047,25368
4,1,9,0.799570,0.357607,0.542060,25368
4,1,10,0.810334,0.371679,0.531009,25368
4,1,11,0.808689,0.370264,0.525379,25368
4,1,12,0.809251,0.370590,0.518435,25368
4,1,13,0.812134,0.376453,0.510881,25368
4,1,14,0.815869,0.383974,0.506456,25368
4,1,15,0.818181,0.389026,0.502518,25368
4,1,16,0.818547,0.392906,0.501516,25368
4,1,17,0.818394,0.396933,0.499648,25368
4,1,18,0.818983,0.399749,0.498513,25368
4,1,19,0.819546,0.400749,0.499678,25368
4,1,20,0.820650,0.403133,0.498116,25368
4,1,21,0.821951,0.404990,0.496730,25368
4,1,22,0.822954,0.405111,0.493991,25368
4,1,23,0.823598,0.404448,0.493214,25368
4,1,24,0.824428,0.404156,0.492114,25368
4,1,25,0.824877,0.403798,0.492147,25368
4,1,26,0.824823,0.403575,0.491392,25368
4,1,27,0.824752,0.403661,0.491178,25368
4,1,28,0.825156,0.405486,0.490497,25368
4,1,29,0.825679,0.407466,0.490272,25368
4,1,30,0.826195,0.409451,0.489514,25368
4,1,31,0.826805,0.411669,0.488810,25368
4,1,32,0.827366,0.413705,0.487959,25368
4,1,33,0.827593,0.414759,0.487755,25368
4,1,34,0.827648,0.415555,0.487583,25368
4,1,35,0.827835,0.416718,0.487529,25368
4,1,36,0.828219,0.418415,0.486986,25368
4,1,37,0.828681,0.420418,0.486621,25368
4,1,38,0.829006,0.421900,0.486331,25368
4,1,39,0.829118,0.422426,0.486315,25368
4,1,40,0.829279,0.422727,0.485984,25368
4,1,41,0.829380,0.422959,0.485905,25368
4,1,42,0.829376,0.422440,0.485928,25368
4,1,43,0.829343,0.422029,0.486054,25368
4,1,44,0.829419,0.421941,0.485903,25368
4,1,45,0.829579,0.422341,0.485742,25368
4,2,1,0.529948,0.166058,1.020268,25368
4,2,2,0.688719,0.259807,0.741635,25368
4,2,3,0.746773,0.311302,0.694835,25368
4,2,4,0.770091,0.344171,0.675158,25368
4,2,5,0.797459,0.369814,0.603080,25368
4,2,6,0.804581,0.378871,0.581992,25368
4,2,7,0.796408,0.366077,0.617983,25368
4,2,8,0.803767,0.370071,0.626483,25368
4,2,9,0.803296,0.368834,0.528141,25368
4,2,10,0.792742,0.350859,0.590625,25368
4,2,11,0.804739,0.365471,0.660826,25368
4,2,12,0.811424,0.380241,0.525893,25368
4,2,13,0.812459,0.385775,0.600414,25368
4,2,14,0.816122,0.390620,0.519516,25368
4,2,15,0.814147,0.383553,0.521032,25368
4,2,16,0.813648,0.381367,0.540630,25368
4,2,17,0.817850,0.389284,0.507164,25368
4,2,18,0.819979,0.391990,0.506373,25368
4,2,19,0.819194,0.387888,0.524633,25368
4,2,20,0.819462,0.390716,0.518145,25368
4,2,21,0.820298,0.396304,0.499760,25368
4,2,22,0.820506,0.399999,0.499622,25368
4,2,23,0.820708,0.403020,0.510985,25368
4,2,24,0.821724,0.406525,0.507595,25368
4,2,25,0.823161,0.410479,0.495957,25368
4,2,26,0.824224,0.413678,0.495603,25368
