scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
32,1,1,0.508399,0.154471,1.028286,25368
32,1,2,0.649683,0.231949,0.779327,25368
32,1,3,0.730491,0.290919,0.712257,25368
32,1,4,0.768256,0.328929,0.685605,25368
32,1,5,0.793899,0.355201,0.609668,25368
32,1,6,0.800984,0.362803,0.593241,25368
32,1,7,0.796983,0.356183,0.621959,25368
32,1,8,0.804360,0.362906,0.588607,25368
32,1,9,0.803892,0.360941,0.530260,25368
32,1,10,0.795065,0.347132,0.564682,25368
32,1,11,0.807100,0.367919,0.597658,25368
32,1,12,0.813033,0.382448,0.508352,25368
32,1,13,0.815644,0.393358,0.568130,25368
32,1,14,0.814436,0.383590,0.505681,25368
32,1,15,0.810757,0.373752,0.534615,25368
32,1,16,0.814853,0.380508,0.513742,25368
32,1,17,0.820664,0.394501,0.499999,25368
32,1,18,0.821545,0.399229,0.517092,25368
32,1,19,0.821851,0.399544,0.504030,25368
32,1,20,0.821814,0.400158,0.496088,25368
32,1,21,0.821378,0.400408,0.506553,25368
32,1,22,0.822133,0.402636,0.503678,25368
32,1,23,0.823562,0.406154,0.493674,25368
32,1,24,0.824672,0.409219,0.496549,25368
32,1,25,0.825332,0.411595,0.500842,25368
32,1,26,0.825614,0.413191,0.495630,25368
32,1,27,0.825344,0.413800,0.491662,25368
32,1,28,0.824846,0.413649,0.495200,25368
32,1,29,0.824788,0.413973,0.496088,25368
32,1,30,0.825310,0.414857,0.491886,25368
32,1,31,0.825917,0.415942,0.491106,25368
32,1,32,0.826381,0.417221,0.493434,25368
32,1,33,0.826815,0.418873,0.492542,25368
32,1,34,0.827161,0.420470,0.489444,25368
32,1,35,0.827324,0.421157,0.489374,25368
32,1,36,0.827483,0.421715,0.491119,25368
32,1,37,0.827792,0.422438,0.490042,25368
32,1,38,0.828113,0.422999,0.488095,25368
32,1,39,0.828231,0.423033,0.488709,25368
32,1,40,0.828237,0.422899,0.489440,25368
32,1,41,0.828286,0.423042,0.488345,25368
32,1,42,0.828318,0.423308,0.487694,25368
